"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC20","DeciduousCC40","DeciduousCC60","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC20","MixedwoodCC40","MixedwoodCC60","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","PineCC60","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC40","WhiteSpruceCC60","Borrow.Pits.Dugouts.Sumps","Cutblock","Industrial.Site.Rural","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"690","5-1-88-35-NW",0,0,6.67322259042,0,0,0,0,0,9.4152467778086,0,0,0,0,0,0,0,0,8.38928815079056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.869720913957,0,0,0,0,0,0.993600835844,0,0,0,0,0,0,0,0,0,0,0,0,1.41824483149289,0,0,0,0,0,0,0,0,0,0,0,1.12132066519162,0,0
"691","5-1-88-35-SE",0,0,0,0,0,0,0,0,44.9924569447969,0,0,0,0,0,0,0,0,5.2541412478885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.323488270187,0,0,0,0,0,9.9054350085242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.261892140121,0,0
"692","5-1-88-35-SW",0,0,0,0.00133460772785,0,0,0,0,22.1602247857151,0,0,0,0,0,0,0,0,10.4276201398037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91634141514,0,0,0,0,0,25.716832386258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80567164134319,0,0
"693","5-1-88-36-NE",0,0,6.12536083391,4.80641863665,0,0,0,0,0.125817426026,0,0,38.2574727831637,0,0,0,0,0,10.2920002296,0,0,0,4.124202475809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30353473307583,0,0.246682614422
"694","5-1-88-36-NW",0,0,6.03358444736,3.295226727658,0,0,0,0,23.900509360971,0,0,8.292462206461,0,0,0,0,0,18.5292932543237,0,0,0,2.83457418644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90668308152,0,0,0,0,0,0,0,0,0,0,0,0,0.0749513081166,0,0,0,0,0,0,1.09646672565046,0,0
"695","5-1-88-36-SE",0,0,0,0,0,0,0,0,3.57248092633,0,0,17.435636113581,3.88136707468,0,0,0,0,6.715814012405,0,0,0,30.61441995028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51767589439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60651193346407,0,0
"696","5-1-88-36-SW",0,0,4.27040247161,0,0,0,0,1.973882730916,32.8245384207064,0,0,8.978122491484,0,0,0,0,0,11.0854317223285,0,0,0,1.94836194865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63064270956,0,0,0,0,4.6469469596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4946456254927,0,0
"697","5-1-88-4-NE",0,0,0.737278696967,0,0,0,0,0,5.25530444137,0,0,0.964053939431,0,1.13218920246,1.22430572879188,0,0,2.370614525679,11.09077283979,0,0,0,0,1.3638355618,0,4.007758434115,0,0,0,0,0,0,0,0,0,0,0,0,0,26.295224481886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.09077282359,0,0,0,0,0,0,0,0.85494564267476,0,0
"698","5-1-88-4-NW",0,0,1.1168953465,0,2.509580103102,0,0,0,15.812009923778,0,0,0,0,0,1.5555815302903,0,0,3.540923744495,16.24498758446,0,0,0,0,0,0,0.003276102743046,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5249179988715,0,0,0,0,0,0,0,0.00873918753691,0,0,0,0,0,0,0,0,16.24498752161,0,0,0,0,0,0,0,0.287142960871,0,0
"699","5-1-88-4-SE",0,0,0,0,0,0,0,0,2.6608695447048,0,0,0,0,0,0.89047332907685,0,1.446745602151,26.7440815643138,5.94685068218,0,0,0,0,0,0,1.04203794325,0,0,0,1.79314220125,0,0,0,0,0,0,0,0,0,23.402842549733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94685066257,0,0,0,0,0,0,0,1.21217284993728,0,0
"700","5-1-88-4-SW",0,0,0,0,0,0,0,0,14.037450633369,0,0,1.261628884044,0,0,1.2691403973038,0,0,4.265566794374,4.405098814509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5349364126225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.405098807793,0,0,0,0,0,0,0,1.26623998922698,0,0.0883000970072
"701","5-1-88-5-NE",0,0,0,0,0.379789845781,0,0,0,14.326711872678,0,0,0,0,0.92137169075,0,0,0,1.928019101045,2.35994346194,0,0,0,0,0,0,0.00838830591788,0,0,0,0,0,0,0,0,0,0,0,0,0,35.101462284378,0,0,0,0,0,0,0.557441758051,0,0,0,0,0,0,0,0,0,2.35994346751,0,0,0,0,0,0,0,1.07192127649058,0,0
"702","5-1-88-5-NW",0,0,0,0,0,0,0,0,13.643124302915,0,0,0,0,0,0,0,0,5.379814543583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.2400009548083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19688075431117,0,0
"703","5-1-88-5-SE",0,0,0,0,0,0,0,0,20.665173303375,0,0,0,0,0,0,0,0,2.73389715339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8540507999344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753528639867922,0,0.205794743925
"704","5-1-88-5-SW",0,0,0.0562176925782,2.81230885565,0,0,0,0,8.4286654663257,0,0,0,0,0,0,0,0,5.7859719999666,0,0,0,0,0,0,0,0,0,0,0,2.5044554874,0,0,0,0,0,0,0,0,0,44.1148253576401,0,0,0,0,0,0,0,0,1.33119812085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29767198648066,0,0
"705","5-1-88-6-NE",0,0,14.68340627335,0,0,0,0,7.70512053775,0.0424269216314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7821409572778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572590588164,0,0,0,0,0,0,0,0,2.32225921314609,0,0.1357637004393
"706","5-1-88-6-NW",0,0,7.81429378869,5.57631354726,0,0,0,0.560014022298,12.9879436267222,0,0,0.04319963844098,0,0,0,0,0,9.696310144842,1.59394199647346,0,0,0,0,0,0,0,0.121704779437,0,0,0,0,0,0,10.401992230268,0,0,0,0,0,16.8133994222383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00759201189579,1.59394199648334,0,0,0,0,0,0.911254641745,0,1.39296098649406,0,0
"707","5-1-88-6-SE",0,0,0,0,0,0,0,2.51855862568,11.846496924516,0,0,0.256638050556,0,0,0.678845416967,0,0,15.291585947884,4.82180372947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1814690550102,0,0,0,0,0,0,0,0,3.18126222507,0,0,0,0,0,0,0.0992774724692,4.82180372949,0,0,0,0,0,0,0,2.61435862382176,0,0
"708","5-1-88-6-SW",0,0,0,0,0,0,0,2.545612913997,6.636292379746,0,0,0,0,0,0.018178106779054,0,0,16.255600041001,0.0941344403495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.91993982038,0,0,0,0,0,24.0000824342169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941344403492,0,0,0,0,0,0.7293625038346,0,2.540837799631,0,0
"709","5-1-88-7-NE",0,0,1.24172489107,0,0,0,0,6.11234631124,4.42985598771,0,0,0,0,0,0,0,0,0,6.16210807506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5550350166256,0,0,0,0,0,21.32015520495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16210811993,0,0,0,0,0,0.0559912867571,0,0.644886517525131,0,0
"710","5-1-88-7-NW",0,0,18.381475388088,0,0,0,0,0,6.7127827475477,0,0,0.382577670142,0,0,0.243913977706181,0,0,0,11.480270269367,0,0,0,0,0,0,0,0.43883598306948,0,0,0,0,0,0,8.59739790427,0,0,0,0,0,17.31346245517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.480270269392,0,0,0,0,0,0.781724871287,0,0.66335630042244,0,0
"711","5-1-88-7-SE",0,0,14.187953793,0,0,0,0,0.225901079636,5.9181809147244,0,0,0,0,0,0,0,0,0,0.0291289120693,0,0,0,0,0,0,0,0.00186231013343,0,0,0,0,0,0,4.88485539618,0,0,0,0,0,34.372077013082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291289120696,0,0,0,0,0,0.238564391583,0,0.49385090956861,0,0
"712","5-1-88-7-SW",0,0,7.812519324155,0,0,0,0,1.03163178878,3.215531123101,0,0,0.64546677006289,0,0,0,0,0,3.3409612036,42.008645551035,0,0,0,0,0,0,0,0.8607579366879,0,0,0,0,0,0,5.83989420406038,0,0,0,0,0,1.7107002569523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.988435463457,0,0,0,0,0,0.846838212601,0,0.45551114521284,0,0
"713","5-1-88-8-NE",0,0,24.575594387179,6.61425487496,0,0,0,0,0.2880489114435,0,0,4.61527861573,0,0,1.550611244271,0,0,3.95761574636589,11.950149725397,0,0,0,0,0,0,4.8721372306505,0,0,0,0,0,0,0,0.5433516237054,0,0,0,0,0,1.981544299026,0,0,0,0,0,0,0,0,0,0,0,0,0.404228417973,0,0,0,11.950149754753,0,0,0,0,0,0,0,1.40323517353959,0,0
"714","5-1-88-8-NW",0,0,3.61583039679,0.801940953246,0,0,0,3.143708431044,5.989402691345,0,0,1.205018908316,0,0,0,0,0,6.956354952799,35.4144156587095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.926823783908,0,0,0,0,0,0.46252213718,0,0,0,0,0,0,1.51047818361,0,0,0,0,0,0.540556841669,0,0,0,35.4144155799604,0,0,0,0,0,0,0,0.67305726034573,0,0
"715","5-1-88-8-SE",0,0,5.4838835970631,0,0.0231519845581,0,0,0,10.5096214042152,0,0,0,0,1.035218152985,0,0,0,0.2176016032939,24.06123609586,0,0,0,0,0,0,7.270342577813,0,0,0,0,0,0,0,4.55369919499,0,0,0,0,0,3.18760749573,0,0,0,0,0,0,0.684527114378,1.35564559673,0,0,0,0,0,0,0,0,24.0612361378,0,0,0,0,0,0,0,0.50156056510771,0,0
"716","5-1-88-8-SW",0,0,2.24112082699,0,0,0,0,0.404569187701,16.236209305693,0,0,0,0,0,0.000985863097218,0,0,4.794150666017,8.63485328642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.43327415775,0,0,0,0,0,22.149550305082,0,0,0,0,0,0,0,0,0,0,0,0,0.45059928146,0,0,0,8.6348533466,0,0,0,0,0,0,0,1.17782954861964,0,0
"717","5-1-88-9-NE",0,0,4.61792555949,0,0,0,0,0.166987775084,21.087665986492,0,0,3.16816230905,0,0,0,0,0,6.28285835715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.005519067405,0,0,0,0,0,9.49938316144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29191355246241,0,0
"718","5-1-88-9-NW",0,0,21.4751789881313,0,0,0,0,0,8.22599530047,0,0,1.1623338499189,0,0,0,0,0,1.60435812389008,0,0,0,0,0,0,0,2.012537528675,0,0,0,0,0,0,0,24.8996978231815,0,0,0,0,0,7.0677124745254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996275460479,0,0
"719","5-1-88-9-SE",0,0,3.92466170722,0,5.89697622239,0,0,0,1.93817197973,0,0,3.82003671951,0,0,1.675909759983,0,0,3.34278270545,15.46912517831,0,0,0,0,14.4881274893,0,0,0,0,0,0,0,0,0,5.01509101864,0,0,0,0,0,5.949041464723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.46912519283,0,0,0,0,0,0,0,0.215572052996,0,0
"720","5-1-88-9-SW",0,0,23.503851459133,0,0,0,0,0,0.63546971866871,0,0,0.147877085651,0,0,1.24284890805663,0,0,1.5568386124735,13.64700064137,0,0,0,0,0,0,9.861903981721,0,0,0,0,0,0,0,0.0953635182493,0,0,0,0,0,3.36866181497,0,0,0,0,0,0,0,1.12366976171,0,0,0,0,0,0,0,0,13.64700057178,0,0,0,0,0,0,0,0,0,0
"721","5-1-89-1-NE",0,0,0.44737597237,0,0,0,0,0,5.989907457412,0,0,25.370601424122,2.29964845699,0,0,0,1.08873051723,13.3021716606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.390751032347,0,0,0,0.075553500888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12576579315656,0,0
"722","5-1-89-1-NW",0,0,6.479724085082,0,0,0,0,0.751095757987,7.6046727350856,0,0,17.659005861445,0,0,0,0,1.6437893371,4.21718344463,0,0,0,19.265065789233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35048788031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9842049737333,0,0
"723","5-1-89-1-SE",0,0,3.80451676862,4.1794006504943,0,0,0,0,0,0,0,27.399596133396,0,0,0,0,0,26.044772948605,0,0,0,4.48127656647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02507148968517,0,0
"724","5-1-89-1-SW",0,0,14.920736222593,0.6868966059595,0,0,0,0,7.823575998748,0,0,19.5793979725574,0,0,0,0,0,20.639472828252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6100396701145,0,0
"725","5-1-89-10-NE",0,0,6.545172816351,0,0,0,0,5.54728467733,6.1315864364432,0,0,0,0,0,0,0,0,30.7568453965139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.97263719587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858186321145,0,0,0,0,0,0,0,0,0,0,0,1.03602383087856,0,0
"726","5-1-89-10-NW",0,0,0,0,0,0,0,0.566782697527405,23.42786218471,0,0,0,0,0,0,0,0,17.92491472752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.456106704387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4999121203878,0,0
"727","5-1-89-10-SE",0,0,5.305991976005,0,0,0,0,0,13.422914604577,0,0,0,0,0,0,0,0,12.5718597300576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.38506190786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5806765351885,0,0
"728","5-1-89-10-SW",0,0,6.40972249598,0,0,0,0,0,12.0885794047345,0,0,0,0,0,0,0,0,9.6339012588849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.86898501386,0,0,0,0,0,4.156415160381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971346313826418,0,0.250607103729
"729","5-1-89-11-NE",0,0,0.149459899286,0,0,0,0,0,16.5030858829904,0,0,6.7111158436183,0,0,0,0,0,3.581778288449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9018761972963,0,0,0,0,0,15.660907217438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984188922552,0,0
"730","5-1-89-11-NW",0,0,5.6367365779871,0,0,0,0,0.951535554599,12.432163174316,0,0,0,0,0,0,0,0,17.03872897953,0,0,0,1.128362637582,0,0,0,0,0,0,0,0,0,0,0,2.827886457536,0,0,0,0,0,14.662044484821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8234727713468,0,0
"731","5-1-89-11-SE",0,0,9.714265776021,4.87955143071,6.556145287912,0,0,0,5.431231216903,0,0,6.3061015844,0,0,0,0,0,6.6726476343992,0,0,0,8.75808652821,0,0,0,0,0,0,0,0,0,0,0,0.378703552967,0,0,0,0,0,11.111102634234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9578448019233,0,0
"732","5-1-89-11-SW",0,0,9.177153929269,7.056566841106,0,0,0,0,3.60480602611445,0,0,8.170132820817,0,0,0,0,0,13.0618075281768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14037092963,0,0,0,0,0,19.48749226961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5822913645971,0,0
"733","5-1-89-12-NE",0,0,8.660212593716,0,2.1326557704,0,0,0,5.048425821837,0,0,13.707446846017,0.0130698458065,3.30604961683,0,0,0,4.12237411965,0,0,0,0.363187039757,0,0,0,0,0,0,0,1.49742641384,0,0,0,6.84096832525,0,0,0,0,0,4.956611818245,0,0,0,0,1.85891034861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39871770471253,0,0
"734","5-1-89-12-NW",0,0,0.0396399168149,0,0,0,0,0,14.7096804232682,0,0,2.439142327528,0,0,0,0,0,11.3172756256854,0,0,0,1.17034970588,0,0,0,0,0,0,0,4.87142228458,0,0,0,22.99350415457,0,0,0,0,0,1.6683254009184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5233101383774,0,0
"735","5-1-89-12-SE",0,0,1.261244707853,0.811427360141,0,0,0,0,3.48277254495,0,0,12.312007062311,5.8962314514,21.50754315876,0,0,0,1.00163643532017,0,0,0,2.22649480033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.312138436828,0,0,0,0.88293715885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1297883601817,0,0
"736","5-1-89-12-SW",0,0,11.378499610751,1.89321818475,3.973546268754,0,0,0,12.121380360948,0,0,8.631848551963,0,0,0,0,2.46029772719,14.521102398827,0,0,0,2.529069071089,0,0,0,0,0,0,0,0.582874324922,0,0,0,0.0915708612289702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02629149175,0,0,0,0,0,0,0,0,0,0,0,1.36512293827072,0,0
"737","5-1-89-13-NE",0,0,11.5157274700486,1.622032303787,0,0,0,0.950825854166,7.843823819609,0,0,25.158665824468,0,0,0,0,0,4.567274258341,0,0,0,1.55490035779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09846971587,0,0,0,0,5.45689950761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90806680579088,0,0
"738","5-1-89-13-NW",0,0,7.347381448285,1.285363902981,0,0,0,5.56491618549,29.794416463934,0,0,1.726407114194,0.506887127164,0,0,0,0,19.39682553572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633854983206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976161358467418,0,0
"739","5-1-89-13-SE",0,0,15.5751674240245,0,0,0,0,0,16.724128205497,0,0,11.054838432356,0,0,0,0,0,1.61843352669,0,0,0,4.13775074718,0,0,0,0,0,0,0,0.0336206301616,0,0,0,0,0,0,0,0,0,15.7564074678338,0,0,0,0,1.24213363828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66850754227102,0,0
"740","5-1-89-13-SW",0,0,5.898806436975,0,0,0,0,0,16.9185454797997,0,0,4.3814487775611,7.36020564319,0,0,0,0,20.1500108475781,0,0,0,2.677477837929,0,0,0,0,0,0,0,0,0,0,0,0.63363565329273,0,0,0,0,0,2.436262358027,0,0,0,0,2.791169222202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542816095112,0,0
"741","5-1-89-14-NE",0,2.816455250401,5.98947017621,5.03592331737872,0,0,0,0,6.53891888223,0,0,0.802292980626,1.48977834069,10.0978158799,0,0,0,22.005866694659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.86433390329,0,0,0,0,0,0,0,0,0,0,0,2.816455250396,0,0,0,0,0,0,0,1.06783382727315,0,0
"742","5-1-89-14-NW",0,0.40743684744,10.130589328339,1.961393054443,0,0,0,0,23.932968850657,0,0,0,0.304974969935,0,0,0,0,14.4930020766671,0,0,0,1.61833138233,0,0,0,0,0,0,0.294724955281,0,0,0,0,0,0,0,0,0,0,0.0259289114241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407436847436,0,0,0,0,0,0,0,0.99888503040425,0,0
"743","5-1-89-14-SE",0,0,6.01432896593,3.6888517731,0,0,0,0,3.4186312478,0,0,20.6690243070943,0,0,0,0,0,15.218905482722,0,0,0,7.73296491113,0,1.92773777652,0,0,0,0,0,0,0,0,0,1.597346031096,0,0,0,0,0,2.4657705859364,0,2.71332033088085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71332033085128,0,0,0,0,0,0,0,0.2606625153862,0,0
"744","5-1-89-14-SW",0,0,21.0773188228955,0.852001509894,0,0,0,0,3.048299862419,0,0,0,0,0,0,0,0,22.9630715721352,0,0,0,10.783010270155,0,0,0,0.78149911358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031378143153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031378143153,0,0,0,0,0,0,0,0.45011158812,0,0
"745","5-1-89-15-NE",0,0,5.96645881065,0,0,0,0,0,5.393324262646,0,0,0,0,0,0,0,0,25.3187436123133,0,0,0,0.270500153287,0,0,0,0,0,0,18.969259821603,0,0,0,0,0,0,0,0,0,0,0,0,0.281078976975,0,0,6.4251889229814,0,0,0,0,0,0,0,0,0,0,0,0.281078976973,0,0,0,0,0,0,0,1.59055260103672,0,0
"746","5-1-89-15-NW",0,0,0,7.154519503894,0,0,0,0,15.057617767951,0,0,0,0,0,0,0,5.66767395482,12.8227725938077,0,0,0,0,0,0,0,0,0,0,0.435312377961,0,0,0,0,0,0,0,0,0,0,17.616910172427,0,1.75814197211,0,0,3.9489227693864,0,0,1.79581064377,0,0,0,0,0,0,0,0,1.75814197213,0,0,0,0,0,0,0,1.31366944787429,0,0
"747","5-1-89-15-SE",0,0,0,0,0,0,0,0,3.373714927765,0,0,6.48400977452,0,0,0,0,0,21.4865453260753,0,0,0,10.0879724759,0,0,0,1.723990487,0,0,0,0,0,0,0,3.6505562062,0,0,0,0,0,3.7660254808327,0,0,0,0,3.114874879711,0,0,0,0,0,0,0,0.0753630236774,0,0,0,0,0,0,0,0,0,0,0,0.556446154690489,0,0
"748","5-1-89-15-SW",0,0,0,0,0,0,0,0,33.7939330517135,0,0,6.97180232467,0,0,0,0,0,10.2453365149598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.932189808475,0,0,0,0,0,11.6020105339345,0,0,0,0,0,0,0,1.15029685003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08602089034234,0,0
"749","5-1-89-16-NE",0,0,0.939277851725,0.539619167733,0,0,0,0,8.848271325611,0,0,0,0,0,0,0,0,14.3246989652328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.80160568728,0,0,0,0,0,18.750571569362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08165338712598,0,0
"750","5-1-89-16-NW",0,0,5.08110152058,0,0,0,0,0,3.681312000827,0,0,3.35574725097,0,0,0,0,0,30.5030604475233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.60267008358075,0,0,0,0,0,2.5107933479517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5568367035319,0,0
"751","5-1-89-16-SE",0,0,0,0,0,0,0,0,17.7738202174687,0,0,0,0,0,0,0,0,24.4332561211,0,0,0,0,0,0,0,0,0,0,1.583227232313,0,0,0,0,3.160686242127,0,0,0,0,0,9.215319702153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00918563535298,0,0
"752","5-1-89-16-SW",0,0,0,0,0,0,0,0.102848368101,6.463263839605,0,0,6.50106400118,0,0,0,0,0,37.0278767413984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20291303332,0,0,0,0,0,4.4121219341106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5580433037898,0,0
"753","5-1-89-17-NE",0,0,1.697389177484,0,0,0,0,2.323664584857,7.176745767748,0,0,0,0,0,0,0,0,7.94640404767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.697295356492,0,0,0,0,0,8.0075978589086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963655827832,0,0
"754","5-1-89-17-NW",0,0,1.8931903951468,0,0,0,0,0,2.880963606536,0,0,0,0,0,0,0,4.7603028380459,25.2861523591934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7578708487,0,0,0,0,0,10.862346599707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9587310019559,0,0
"755","5-1-89-17-SE",0,0,0.00382469504186,0,0,0,0,4.811494280728,6.07430575085,0,0,0,0,0,0,0,0,22.693322585409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.041664441159,0,0,0,0,0,16.896236073217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207149112811,0,0
"756","5-1-89-17-SW",0,0,1.64428895724,0,0,0,0,8.5399708044,17.654172833447,0,0,0,0,0,0,0,0,16.810611780966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4514137834513,0,0,0,0,0,13.839704943304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.796794332321,0,0
"757","5-1-89-18-NE",0,0,0.227783962498,0,0,0,0,0,14.83164140078,0,0,0,0,0,0,0,0,14.564718499926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.86410021037,0,0,0,0,0,8.16353918079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001741791673,0,0
