"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC40","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cutblock","Industrial.Site.Rural","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"553","5-1-87-4-NE",0,0,0.0150921681677,0,0,0,0,4.20490940557,17.823809287521,0,0,0,0,0,0,0,6.617505934829,6.074610966612,0,0,0,0,0,0,0,2.00828579131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6658132841931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53981142376393,0,0
"554","5-1-87-4-NW",0,0,0,0,0,0,0,14.0681194653563,1.821476272845,0,0,0,0,0,0,0,0.0586457118034,28.4044832967325,0,0,0,0,0,0,0,7.636173028397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7896286049896,0,0,0,0,0,1.74561347273,0,0,0,0,0,0,0,0,0,0,0,0,0.2230439560646,0,0,0,0,0.819834370562476,0,0.18554700526
"555","5-1-87-4-SE",0,0,11.61948436946,0,0,0,0,0,7.633207789158,0,0,0,0,0,0,0,0.531805770293,5.25520359828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.437436413918,0,0,0,0,0,0,0,3.03520515739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7758791557291,0,0
"556","5-1-87-4-SW",0,0,0.034414683048,0,0,0,0,2.64817235694,0.7237898621072,0,0,0,0,0,0,0,0,12.139181560896,0,0,0,0,0,0,0,0.0452609866716,0,0,0,0.2468504640127,0,0,0,0,0,0,0,0,0,0,13.407771802223,0,0,0,0,0,0,0,4.11923769447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"557","5-1-87-5-NE",0,0,0,0,0,0,0,10.6248264433765,16.90593229541,0,0,0,0,0,0,0,0,31.5060058155593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5107156025957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592798834647,0,0,0,0.444778630264,0,0,0,0,1.57986066691995,0,0
"558","5-1-87-5-NW",0,0,3.433876800657,0,0,0,0,8.901357998633,9.118030504626,0,0,0,0,0,0,0,8.31034509939,15.4854060489197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026138621967,15.1281248338837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134317808095,0,0,0,0,1.05689624474785,0,0
"559","5-1-87-5-SE",0,0,0,0,0,0,0,0.421635571099,12.8684526641985,0,0,0,0,0,0,0,0,0.669390524742,0,0,0,0,0,0,0,0,0,0,0,0.02210501830988,0,0,0,0,0,0,0,0,0,1.8646568341714,33.841162720266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121704682474,0,0,0,0,0.565012749787089,0,0
"560","5-1-87-5-SW",0,0,2.35350869844933,0,0,0,0,9.425656428326,15.5491795543079,0,0,0,0,0,0,0,2.49199621329296,2.719536443062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901742920130197,19.8444300343375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315256311513,0,0.4963803451089,0,0,0,0,0.692142158084,0,0
"561","5-1-87-6-NE",0,0,0.106259742596,0,2.40179305848,0,0,0.4499790226268,3.20690650453,0,0,0,0,0,0,0,8.15621492303,6.3727437570718,0,0,0,0,0,2.88270892804,0,0,0,0,0,7.9360964718,0,0,0,0,0,0,0,0,0,13.661879600186,12.058396988583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2744847950265,0,0,0,0,0,0,1.34822236023042,0,0
"562","5-1-87-6-NW",0,0,5.2549094929561,0,1.02250927423,0,0,17.732743990413,3.145161988796,0,0,0,1.09353092972,0,0,0,0.868166092017,10.4518612021998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00965727739852,0,0,0,0,1.64300751321154,24.761696108331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03845929824413,0,0
"563","5-1-87-6-SE",0,0,1.19930893803406,1.18535501114493,0.103657098737,0,0,3.567728462506,4.874465355808,0,0,0,0,0,0,0,0.104471905739566,37.9394065371021,0,0,0,0,0,0,0,0.315316577143057,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25758568184784,13.340251127995,0,0,0,0,0,1.01981575809,0,0,0,0,0,0,0,0,0,0,0.304216422492,0,0.69892052663,0,0,0,0,0.925434855091389,0,0
"564","5-1-87-6-SW",0,0,0.13606156423079,8.88843403964958,0,0,0,2.04692632193,13.532202815833,0,0,0,2.7766003508,0,0,0,0.0084411952717411,12.445865255914,0,0,0,0,0,0,0,5.72037826886,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37588547662524,10.2168922898928,0,0,0,0,0,1.34257150698,0,3.502219596681,0,0,0,0,0,0,0,0,0,0,0.689506863155,0,0,0,0,1.05142951776389,0,0
"565","5-1-87-7-NE",0,0,2.7475811491,0,0,0,0,0,18.1872333460609,0,0,0,7.533892636183,0,0,0,0.956995262482,2.627070060096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.787670258801,0.066454345394,0,0,0,9.44119276459,9.234718450509,0,0,0,0,0,0,0,0.187987733454,0,0,0,0,0,0,0,0,0,0,0.0677935546306,0,0,0,0,0.93092835931807,0,0
"566","5-1-87-7-NW",0,0,2.27804491869,2.47892366702,0,0,0,0,13.6312716624571,0,0,0,0,0,0,0,0.473186906114,6.772701280528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9040373133251,0,0,0,0,4.08331603382,20.533014159261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64660702407887,0,0
"567","5-1-87-7-SE",0,0,0,0,0,0,0,6.6965882050072,9.218235828335,0,0,0,8.36713138327,0,0,0,7.73922237625,5.05617768398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.286097216337,13.31712674769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38919905888617,0,0.0386995693138,0,0,0,0,0.7285572557646,0,0
"568","5-1-87-7-SW",0,0,10.31637924356,0,0,0,0,5.29179966022336,4.95386068895,0,0,0,0,0,0,0,0.792950413149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.895957349803,0,0,0,0,6.188786454267,18.723802839884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095739091802,0,0
"569","5-1-87-8-NE",0,0,3.63573608813,0.912626237484,0,0,0,1.480804870234,24.0694601332,0,0,0,0,0,0,0,0,13.1799587837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08913934413,19.615377695837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831379226092,0,0
"570","5-1-87-8-NW",0,0,5.03090649024,4.00322017048,0,0,0,0,11.70198663679,0,0,0,0.725750837869,0,0,0,1.80597066289,11.0667099235452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1360317017,0,0,0,0,9.33125264435,18.86341015372,0,0,0,0,0,0,0,2.230167817015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914324234845554,0,0
"571","5-1-87-8-SE",0,0,0,0,0,0,0,30.25142833786,1.14719171152,0,0,0,0,0,0,0,0,6.04250706977065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5547268536514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330783189223,0,0
"572","5-1-87-8-SW",0,0,0.37355807904,0,0,0,0,1.56786782518,15.878093611696,0,0,0,0,0,0,0,0.449215827738,8.6364545977842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.177901215856,36.247877466667,0,0,0,0,0,0,0,0.283662068549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3512202842055,0,0
"573","5-1-87-9-NE",0,0,0,0,0,0,0,5.42277547848101,12.742670464031,0,0,7.27062882681,0,0,0,0,0,37.038904300237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92018466410614,0,0
"574","5-1-87-9-NW",0,0,0,0,0,0,0,0,18.364902443273,0,0,4.69246239734,0,0,0,0,0,8.301034660364,0,0,0,0,0,0,0,0,0,0,0,0.69920141873,0,0,0,0,5.25039711110898,0,0,0,0,0,29.2932963553788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99041433441037,0,0
"575","5-1-87-9-SE",0,0,3.182108600773,0,0,0,0,4.308999447401,27.1844760835994,0,0,0,0,0,0,0,1.9381682264,23.503153743056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.466949099512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531927148020747,0,0
"576","5-1-87-9-SW",0,0,0,0,0,0,0,26.9012648845566,6.23438378777294,0,0,0,0,0,0,0,0,8.714970039613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1796876718736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7671333673036,0,0
"577","5-1-88-1-NE",0,0,0,0,1.36224499769,0,0,0,4.6694505130211,0,0,0,0,0,0,0,0,8.66630915876,46.9982568311312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9982484678716,0,0,0,0,0,0,0,0.0937233518456,0,0.117961526855
"578","5-1-88-1-NW",0,0,0,0,5.913821678655,0,0,0,21.12062885304,0,0,0,0,0,0,0,0,5.75459257594,22.00387994598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.229813879388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.00387986619,0,0,0,0,0,0,0,0.71064801425802,0,0
"579","5-1-88-1-SE",0,0,0,0,0,0,0,11.356264639998,29.962415332149,0,0,0,0,0,0,0,2.209787589292,0.918968998301,0.32036015953765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32035849738413,0,0,0,0,0,0,0,1.87215750736508,0,0.0989596773858
"580","5-1-88-1-SW",0,0,0,0,17.2979790474169,0,0,1.537415051646,4.509703742459,0,0.5269028488828,0,0,0,0,0,0,5.515615717604,4.8649255465823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.152966068631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8649256434515,0,0,0,0,0,0,0,0.7364586292711,0,0
"581","5-1-88-10-NE",0,0,0,0,0,0,0,0,2.10776899479,0,0,1.26255369925,0,0,0,0,0,25.947016507134,2.0561646282,0,0,0,0,0,0,0,0,0,3.01520771734,0,0,0,0,0,14.49783565628,0,0,0,0,0,4.451753091314,0,0,0,0,0,0.882144368504,2.26472454394,0,0,0,0,0,0,0,0,2.05616462238,0,0,0.82372623474564,0,0,0,0,1.05087339827122,0,0
"582","5-1-88-10-NW",0,0,0,0,0,0,0,0,8.831559108009,0,0,0,0,0,0,0,1.34363298911,28.6093758558465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.44971597565,3.3563719834139,0,0,0,0,0,3.60137973284,1.37903376996,0,0,0,0,5.0595042123,0,0,0,0,0,0,0.202052776542,0,0,0,0,1.37187710176783,0,0
"583","5-1-88-10-SE",0,0,0,0,0,0,0,0,0.0115487403922,0,0,0,0,0,0,0,5.22294389259,25.7682416759067,1.91474435712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0350363983,0,0,0,0,0,4.8866652351621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91474435534,0,0,0.365033974023,0,0,0,0,0.27587469536001,0,0.0939618233144
"584","5-1-88-10-SW",0,0,0,0,1.156480570942,0,0,0,0.113820555663,0,0,0,0,0,0,0,0.113384976641,26.238789265861,0,0,0,0,0,0.191577213632827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.800896821771,29.743692137081,0,0,0,0,0,1.98369713548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42059501265345,0,0
"585","5-1-88-11-NE",0,0,0,0,0,0,0,0,7.90185317359666,0,0,2.057862477369,0,0,0,0,0,0.756038330068,18.833735623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0332392653841,0,0,0,0,0,5.77367650213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.83373458983,0,0,0,0,0,0,0,0.66591129016474,0,0
"586","5-1-88-11-NW",0,0,0,0,0,0,0,0,3.1679286681208,0,0.0012401255326283,0,0,0,0,0,0,2.52493023113909,24.881925433401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.687154059731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.88192596525,0,0,0.0415274472337624,0,0,0,0,0.27146474558575,0,0.0760495166525
"587","5-1-88-11-SE",0,0,0.847877767815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3530117711518,56.3967345409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83024743403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.3967345338,0,0,0,0,0,0,0,0,0,0
"588","5-1-88-11-SW",0,0,0,0,0,0,0,0,1.63780517985732,0,0,0,0,0,0,0,0,18.28811297595,27.293106558275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.460683759049,0,0,0,0,0,12.0037233574632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.293106561143,0,0,0,0,0,0,0,0.4727461452544,0,0
"589","5-1-88-12-NE",0,0,3.82509289824,0,0,0,0,0,9.91631106844,0,0,0,0,0,0,0,0,2.8419567232537,13.09978181899,0,0,0,0,9.46197480181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20468392027,0,0,0,0,0,0,0,13.09978190454,0,0,0.324754168938,0,0,0,0,0.35997183965482,0,0.176434243357
"590","5-1-88-12-NW",0,0,0,0,0,0,0,0,1.1380873852171,0,0,0,0,0,0,0,0,4.414443404226,52.553355937991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.553357240078,0,0,0,0,0,0,0,0,0,0
"591","5-1-88-12-SE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.011170536569,47.97485070221,0,0,0,0,12.0951945829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.97484666454,0,0,0,0,0,0,0,0.1710197763424,0,0
"592","5-1-88-12-SW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.107984558362,58.69325746221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.69325732342,0,0,0,0,0,0,0,0.0750164984742,0,0
"593","5-1-88-13-NE",0,0,0,0,0,0,0,0,4.1344378925117,0,0,0,0,0,0,0,0,8.533286954047,27.71053628088,0,0,0,0,0,8.153249693333,0,0,0,0.00424391519826,2.29317820965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17585976243,0,0,0,0,0,0,0,27.71053634459,0,0,0,0,0,0,0,0.4821903100864,0,0
"594","5-1-88-13-NW",0,0,5.614702253395,0,0,0,0,0,1.81167784187,0,0.28747959558018,0,0,0,0,0,1.3285230497,0.301811266134,16.474059042735,0,1.11681246027,0,0,0,0,0,0,0,6.476097710261,7.19894899616,0,0,0,0,0,0,0,0,0,0,2.79496345116,0,0,0,0,0,1.94607097258,0,1.234444386263,0,0,0,3.8249163679,0,0,0,17.551883158571,0,0,0.520059757887,0,0,0,0,0.791436879305863,0,0.0389883487288
"595","5-1-88-13-SE",0,0,1.90130734748,0,0,0,0,0,6.481984491012,0,0,0,0,0,0,0,0.790507218502,12.081540905119,28.2291791058,0,0,0,0,0,0,0,0,0,9.9687560794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.065613655395,0,0,0,0,0,0,0,28.2291790924,0,0,0,0,0,0,0,0.00703537434677,0,0
"596","5-1-88-13-SW",0,0,0,0,0,0,0,0,1.1155088883756,0,0,4.65151057655,0,0,0,0,0,2.311680314592,43.370605144141,0,1.44509629351,0,0,0,0,0,0,0,10.109555074034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.79427699224,0,0,0.53635312302,0,0,0,0,0.2929404357819,0,0.0978916472486
"597","5-1-88-14-NE",0,0,6.27896640549,0,0,0,0,0,7.0784301997,0,0.00186775319769,0,0,0,0,0,3.81194651499,16.643445028336,2.90633245102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71653011561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90633228393,0,0,0,0,0,0,0,1.27388686811711,0,0
"598","5-1-88-14-NW",0,0,0,0,0,0,0,0,5.8305520302854,0,0,0,0,0,0,0,11.230689341284,10.6327829508825,0,0,0,0,0,0,0,0,0,0,0,2.83025590945,0,0,0,0,0,0,1.933681811273,0,0,0,23.06737492325,0,0,0,0,0,0,0.2940946305319,5.358222073302,0,0,0,0,0,0,0,0,0,0,0.311487753754,0,0,0,0,0.55924216451427,0,0.0005191010329
"599","5-1-88-14-SE",0,0,0,0,0,0,0,0,6.6746303783772,0,0,5.935468858911,0,0,0,0,0,0,43.7909906696376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.7909904735812,0,0,0,0,0,0,0,0.04327982894035,0,0
"600","5-1-88-14-SW",0,0,0,0,0,0,0,0,12.8709966184886,0,0,0.27734521106514,0,0,0,0,0,5.94875317930887,13.103158318797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.82586049628,0,0,0,0,0,7.73439053728397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.103158355891,0,0,0.130013253325502,0,0,0,0,0.38594698960461,0,0
"601","5-1-88-15-NE",0,0,0,0,0,0,0,0,0.95534891446803,0,0,0,0,0,0,0,1.41001064576,12.42833866781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710789409703,0,0,2.35765944199,45.1804141699,0,0,0,0,0,0.234724744712,1.41177558924,0.459479232407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94207646809259,0,0
"602","5-1-88-15-NW",0,0,3.3710779766477,1.46991475668,0,0,0,0,0.1675647303098,0,0,0,0,0,0,0,0,17.094359818339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.473858755903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7567906918832,0,0,0,0,0.48249980885166,0,0
"603","5-1-88-15-SE",0,0,0.37370275396,0,0,0,0,0,2.128617665795,0,0,4.502897581978,0,0,0,0,1.32393823599,34.401786420654,0,0,0,0,0,0,0,0,0,0,0.820215153103,0,0,0,0,0,0.879915570107,0,0,0,0,0,11.3405019820969,0,0,0,0,0,5.2927707434363,2.9139379167307,0,0,0,0,0,0,0,0,0,0,0,0.17122724886164,0,0,0,0,0.7209963060199,0,0.00772585993792
"604","5-1-88-15-SW",0,0,10.529639455708,6.593099603364,0,0,0,0,3.0093206513148,0,0,0,0,0,0,0,0.00060804182934,13.5353133746506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88218373664868,28.3273231044001,0,0,0,0,0,0.0233232129899,1.388014197759,0,0,0,0,0,0,0,0,0,0,0,0.42542196656051,0,0,0,0,1.09247271297324,0,0.00652861954132
"605","5-1-88-16-NE",0,0,1.68108870101537,0,0,0,0,0,10.995898462956,0,0,0,0,0,0,0,0,12.892030293491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.574098771313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78454123945259,0,0
"606","5-1-88-16-NW",0,0,3.764534212393,0,0,0,0,0,18.0448079473384,0,0.738193246848837,0,0,0,0,0,0,9.2458500464639,4.232954764753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0471650188642,0,0,0,0,0,25.509549795011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.232954771516,0,0,0,0,0,0,0,1.05748005378124,0,0
"607","5-1-88-16-SE",0,0,0.0322985133767,0.3078472051,0,0,0,1.976990966575,13.598199054412,0,0,0,0,0,0,0,0,2.669816332755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.001929368457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46453162849823,0,0
"608","5-1-88-16-SW",0,0,2.379767099448,0,0,0,0,0,22.0877317833279,0,0,0,0,0,0,0,0,6.0500928375905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5107995266181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73512318203015,0,0
"609","5-1-88-17-NE",0,0,2.49954821602,0,0,0,0,0,27.6701297900002,0,0.4686410918216,0,0,0,0,0,0,0.785923850275,3.96529343465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7414079789098,0,0,0,0,0,3.622978819801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96529344002,0,0,0,0,0,0,0,1.059344611811,0,0
"610","5-1-88-17-NW",0,0,0,0,0,0,0,0,21.147672333045,0,0.4673874449955,0,0,0,0,0,0,4.2373651600781,12.2765872145092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.187218987701,0,0,0,0,0,3.18890445504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2765872902869,0,0,0,0,0,0,0,1.29840383769891,0,0
"611","5-1-88-17-SE",0,0,0.0263062504339,0,0,0,0,0,28.014905861942,0,0,0,0,0,0,0,0,10.468801121215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32038899554551,0,0,0,0,0.749628740222,24.412415986158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81620940920958,0,0.2748982059
"612","5-1-88-17-SW",0,0,0,0,0,0,0,0,12.6661060159831,0,0,1.4956250451,0,0,0,0,1.5590936196,13.4246114801243,9.3616421166252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7186192905817,0,0,0,0,1.885819917391,5.580635153254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3616422242503,0,0,0,0,0,0,0,0.3941524531758,0,0
"613","5-1-88-18-NE",0,0,0,0,0,0,0,0,11.62123030586,0,0.0481454258991,0,0.0063516118958,0,0,0,0,2.096324680891,9.948157431097,0,0,0,0,0,1.394304929397,0,0,0,0,0,0,0,0,0,16.49809387201,0,0,0,0,0,8.1564147042766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.94815738762,0,0,0,0,0,0,0,0.8513589845162,0,0
"614","5-1-88-18-NW",0,0,0,0.4380186808057,0,0,0,2.36245049313,6.364345131272,0,0.51566519483955,0,0,0,0,0,2.044103449542,1.91892958854,5.549402821653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.330261872426,0,0,0,0,0.168580695171,14.0072192648161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.476168180424,0,0,0,0,0,0.30226675289176,0,0.85192823764477,0,0
"615","5-1-88-18-SE",0,0,0,0,0,0,0,0.3262581775445,10.9711587017885,0,0,0,0,0,0,0,0,0,18.19406309078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1547091211043,0,0,0,0,1.01458038033,4.828200462441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.19406283248,0,0,0,0,0,0,0,0.577576443526741,0,0
"616","5-1-88-18-SW",0,0,2.94909071263909,0,0,0,0,6.407231756409,3.346192180689,0,0.86287419597074,0.0185352171936,0,0,0,0,0,0,5.6539496687131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12817060746,0,0,0,0,1.255257116728,22.714316325461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6539496687484,0,0,0,0,0,0.543481371523,0,0.202464911640597,0,0
"617","5-1-88-19-NE",0,0,0,0,0,0,0,0,8.059778062731,0,0,0,0,0,0,0,0,6.660245950177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.12017227531,0,0,0,0,0,19.2231054695854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376401630163,0,0.5367719031378,0,0
"618","5-1-88-19-NW",0,0,11.6172977863253,0,0,0,0,0,8.8153343177,0,0,0,0,0,0,0,0,11.385922541909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9163058503143,0,0,0,0,0.13471979856,17.902446508604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.801248973028,0,1.85761987550672,0,0
"619","5-1-88-19-SE",0,0,0,0,0,0,0,0,24.400776049709,0,1.1020790911313,0.349315139865,0.620913560983,0,0,0,0,0.74904475283,6.286747141707,0,0,0,0,0.889229733417,1.09732267847709,0,0,0,0,0,0,0,0,0,0.949197859854,0,0,0,0,0,14.7999405724978,0,0,0,0,0,1.05902017978,0,0,0,0,0,0,0,0,0,6.286747157106,0,0,0,0,0,0.0946222839006,0,0.85559332111742,0,0
"620","5-1-88-19-SW",0,0,0,1.332055033913,0.2461930044381,0,0,0,22.527647825718,0,0.9275128146942,0,0,0,0,0,0,3.06650818028834,8.83130221579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6173386096315,0,0,0,0,7.71216277524,7.9409423747642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.66792948787,0,0,0,0,0,0.38085050962,0,0.5649853118934,0,0
