"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC20","DeciduousCC40","DeciduousCC60","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC20","MixedwoodCC40","MixedwoodCC60","MixedwoodUP20","MixedwoodUP40","MixedwoodUP60","NA.","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","PineCC60","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Rail..Hard.Surface","Rail..Vegetated.Verge","Reservoirs","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"581","4-1-77-8-SW",0,0,26.322898252103,0,0,0,0,16.2505403353,1.3917530000319,0,0,0,0,0,0,0,0,5.86475686923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4702139918407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"582","4-1-77-9-NE",0,0,17.9357673116,0,0,0,0,0,8.762479585776,0,0,25.7938976936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.947152796367,0,0,0,0,5.23283049738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"583","4-1-77-9-NW",0,0,3.418454974288,0,0,0,0,23.123120668872,14.992188130277,0,0,7.183673525765,0,0,0,0,0,2.735127398168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.837274166866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"584","4-1-77-9-SE",0,0,5.789841407049,4.449945261495,0,0,0,7.81096662067,0.0991636789155,0,0,13.2434701639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.784930878414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"585","4-1-77-9-SW",0,0,0,0,0,0,0,10.130117170741,4.95803130837,0,0,29.9162513964345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444681671426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85287471257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"586","4-1-78-1-NE",0,0,15.20579711358,23.03805723006,0,0,0,0,1.399100888,0,0,2.34147612801,6.52649268232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07082184307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5039673190315,0,0
"587","4-1-78-1-NW",0,0,19.1158317570302,1.05471665925,0,0,0,0,29.2325233959013,0,0,2.12525301321,0.960434582745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.849265013258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202945025532,0,0
"588","4-1-78-1-SE",0,0,1.100134692828,15.596473852489,0,0,0,0,6.06787859842591,0,0,3.73762978775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.701866274276,0,0,0,0,0,1.17456093062,0,0,0,0,0,0,0,1.20535515357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67893232554387,0,0
"589","4-1-78-1-SW",0,0,6.97907429054842,6.04000863366204,0,0,0,0,9.909646209071,0,0,1.86595435924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79387618982,0,0,0,0,0,0,0,0,13.723067901681,6.496315441624,0,0,0,0,12.2989247786227,0,0,0,0,0,0,0,1.60201569754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"590","4-1-78-10-NE",0,0,0.400742189764,0,0,0,0,0,64.13838279614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4814791472649,0,0
"591","4-1-78-10-NW",0,0,0,0,0,0,0,0,66.1561805955061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"592","4-1-78-10-SE",0,0,5.84072829631,0,0,0,0,0,58.711233947795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482216789168,0,0
"593","4-1-78-10-SW",0,0,0.544797054863,0,0,0,0,0,65.62434328218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"594","4-1-78-11-NE",0,0,13.389665805989,1.56497170143,0,0,0,0,18.668949503396,0,0,2.80809718447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66128589874,26.44631096684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23027027122,0,0
"595","4-1-78-11-NW",0,0,4.785181541916,0,0,0,0,0,49.33282112968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0383940353277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"596","4-1-78-11-SE",0,0,5.659805553078,7.92564471267,0,0,0,0,39.84051707821,0,0,0,4.43233168792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66003850679,0,0,0,0,0.0336318485474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260323050195,0,0
"597","4-1-78-11-SW",0,0,11.764543119254,0,0,0,0,0,53.3768963218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02775878324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164292209685,0,0
"598","4-1-78-12-NE",0,0,21.2774718440075,0,0,0,0,0,42.26067747512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886492779016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4820801369809,0,0
"599","4-1-78-12-NW",0,0,25.6893840085246,5.1621032353,0,0,0,0,31.04111373227,0,0,2.659159935122,0.756431354467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1402263340148,0,0,0,0,0.65224897557923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1907340862832,0,0
"600","4-1-78-12-SE",0,0,23.4577724189935,4.495395536209,0,0,0,0,7.85069421102,0,0,0,18.7077765126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85665184548,0,0,0,0,0,0,0,0,0,0,0,0,1.73601896145,4.33494800624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482067183458,0,0
"601","4-1-78-12-SW",0,0,23.982079062964,0.792660206239,0,0,0,0,18.594809393938,0,0,0,17.079340463879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.664966395627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"602","4-1-78-13-NE",0,0,15.331638601734,0,0,0,0,0,15.18777055407,0,0,0,0,0,0,0,0,0.698588371237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02721324792,17.7024727133649,0,11.20390419691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512860011661,0,0
"603","4-1-78-13-NW",0,0,11.635692802881,0,0,0,0,0,28.78017326857,0,0,0,0.91776542477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09745209391,0.1519457928487,0,15.59296256798,0,0,2.898177031361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"604","4-1-78-13-SE",0,0,22.449554835613,0,0,0,0,0,41.192669742473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918725443781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63409741987896,0,0.479298542246
"605","4-1-78-13-SW",0,0,26.504874905947,0,0,0,0,0,41.2344661981111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3115756503336,0,0
"606","4-1-78-14-NE",0,0,16.60883033655,0,0,0,0,0,14.1405023674617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09427343499,14.86433310211,0,0,0,0,1.46342555103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"607","4-1-78-14-NW",0,0,0,0.711823347586,0,0,0,0,19.470285076201,0,0,0,1.00757887595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74060446757,0.657888680622,0,0,0,0,2.21186639292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"608","4-1-78-14-SE",0,0,4.99533331048,0,0,0,0,0,53.445320631312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398531048684,6.9117575641339,0,0,0,0,0.388378487413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"609","4-1-78-14-SW",0,0,3.47709488323,0,0,0,0,0,60.6621021653865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41232767874,1.182260302114,0,0,0,0,1.06327155893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"610","4-1-78-15-NE",0,0,8.64549968763,0,0,0,0,0,31.293153318035,0,0,0,2.19678577276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2165893503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304409393396,0,0
"611","4-1-78-15-NW",0,0,12.4912084712089,0,0,0,0,0,20.41198583592,0,0,0,0.144216600863,0,0,0,0,2.11330112007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310862861917,0,2.45014751453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"612","4-1-78-15-SE",0,0,0,0,0,0,0,0,63.1260153533481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4942859981613,0,0
"613","4-1-78-15-SW",0,0,0,3.039478998506,0,0,0,0,44.4325407982974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.308003910417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"614","4-1-78-16-NE",0,0,28.9386579225191,0,0,0,0,0,7.40176685991,0,0,0,0,0,0,0,0,0.368988834518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42450773476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888839559576,0,0
"615","4-1-78-16-NW",0,0,12.5732140379,0,0,0,0,0,3.715165683374,0,0,0,0.02397325445,0,0,0,0,0,2.14264056511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.292693795448,0,0,0,0,0,0,0,4.751977647931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.894619376579,0,0,0,0,0,0,0,0,0,0,0,0.202795978495,0,0
"616","4-1-78-16-SE",0,0,0.4652424106151,1.41641861161,0,0,0,0,49.8497204034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924935334923,0,0,0,0,5.8974249859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"617","4-1-78-16-SW",0,0,1.175369036327,2.238616436243,0,0,0,0,37.5259392373339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1514638346204,11.146036701549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618","4-1-78-17-NE",0,0,0.832900523678,0,0,0,0,0,4.69713119611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98297630046,0,2.07502065306,0,0,0,0,0,8.67043651143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67043684133,0,0,0,0,0,0,0,0,0,0,0,0.283622951484,0,0
"619","4-1-78-17-NW",0,0,0.83181188381,0,0,7.072722528538,0,0,1.76558256201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0437151125197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"620","4-1-78-17-SE",0,0,0,5.174757697458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9953882259146,12.9963453625301,0,11.9696042625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123884349622,0,0
"621","4-1-78-17-SW",0,0,2.3531747817755,0,0,0,0,0,1.79268056517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.2545443585216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"622","4-1-78-18-NE",0,0,22.4939981395865,0,0,16.41781293195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4950574517,0,0.001758741859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"623","4-1-78-18-NW",0,0,7.845937116598,0,0,38.881276209664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"624","4-1-78-18-SE",0,0,27.7484886539768,0,0,0.207534711921,0,0,0,0,0,0.962269992533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.26352002161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"625","4-1-78-18-SW",0,0,28.0627239724114,0,0,26.88991250369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.33190145964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"626","4-1-78-19-NE",0,0,13.73632643229,0,0,0,0,12.158062969,7.377375319583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5586017493,4.02038098406,0,2.27871613677,0,0,0.196777520633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"627","4-1-78-19-NW",0,0,12.4964577353409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3733220747811,0,0,27.733965784105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"628","4-1-78-19-SE",0,0,28.4063733112454,0,0,0,0,14.0299031299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471218344078,0,3.501099130046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"629","4-1-78-19-SW",0,0,29.24716837002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.243999992627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"630","4-1-78-2-NE",0,0,10.705581516328,12.8481646667,0,0,0,0,29.53877630797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.47225151245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320885118152,0,0
"631","4-1-78-2-NW",0,0,12.342883871967,8.83608577523,0,0,0,0,36.854264458452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14864579011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6600159287467,0,0
"632","4-1-78-2-SE",0,0,9.37651559990976,0.00636528177287,0,0,0,0,29.608550968571,0,0,0.0610707494335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.094671292306,14.9208581849958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"633","4-1-78-2-SW",0,0,16.190194145586,3.19026987602,0,0,0,0,9.98534461666049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2425002841402,1.338615531877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"634","4-1-78-20-NE",0,0,3.6541336127,0,0,0,0,0,0.0334362750839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94784550544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"635","4-1-78-20-NW",0,0,5.647783546229,0,0,0,0,0,7.807738391582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2612952416241,0.22088631128064,0,13.47014202591,0,0,2.622015108888,0,0,0.8882031784124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8882034810811,0,0,0,0,0,0,0,0,0,0,0,0.046050362662,0,0
"636","4-1-78-20-SE",0,0,8.43856758146,0,0,3.70688571841,0,0,1.234144878264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40888628843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40888790024,0,0,0,0,0,0,0,0,0,0,0,0.2253424037944,0,0
"637","4-1-78-20-SW",0,0,8.79208086155,0,0,2.59173310103,0,0,0.0445653620366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892419203167,0,21.839270909685,0,0,0,0,0,6.58243476264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58243356136,0,0,0,0,0,0,0,0,0,0,0,0.1818305321994,0,0
"638","4-1-78-21-NE",0,0.6058063931694,4.31162972244,2.230739144343,0,0,0,0,4.1069304932318,0,0,4.820924794215,0.586683192123,0,0,0,0,0,0.548308755363,0,0,0,0,0,0,0,0,0,0,0,7.64095716022,0,0,0,0,0,0,0,0,0,0,1.924455714102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18926596399,0,0,0,0,0,0,0,0,0,0,0,0.3367169593738,0,0
"639","4-1-78-21-NW",0,0.949163790931,0.762269450658,0.0912352725581,0,0,0,0,11.6609601569809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.855219456244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"640","4-1-78-21-SE",0,0,12.19000716317,0,0,0,0,0,0,0,0,0.571143030443,9.84454662121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01772482229,0,0,0,0,0,0,0,0,0,0,12.6539325067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01772371267,0,0,0,0,0,0,0,0,0,0,0,0.2258983061357,0,0
"641","4-1-78-21-SW",0,0,20.14586455194,0,0,0,0,0,9.391301305088,0,0,0,7.74684916539,0,0,0,0,0,0.338639802128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001224093568,0,0,0,0,6.63412231005,0,0,0,0,0,0,0,0,0,0,1.339863773361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"642","4-1-78-22-NE",0,0,0.888095529707,0,0,0,2.91927167075,0,0.873329189234,0,0,2.71384128584,21.7080255641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32014614551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281874332933,0,0
"643","4-1-78-22-NW",0,0,2.5063470997847,3.008452854142,0,0,0,0,26.395506827963,0,0,8.608343304855,5.77565418303,0,0,0,0,0,1.149103829032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592484620684,0,0,0,0,0,0,0,0,0,0,0,1.72964796146,0,0,0,0,0,0,0,0,0,1.149103908205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"644","4-1-78-22-SE",0,0,5.6999413471282,0,0,0,0,0,4.291102296627,0,0,1.25566253751,19.1617955278489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248056443694,0,0
"645","4-1-78-22-SW",0,0,14.6382333266209,0,0,0,0,0,0.0962597673356,0,0,0.483376728972,20.86280342247,0,0,0,0,0,2.45071834822,0,0,0,0,0,0,0,0,0,0,0,0.0656201488191,0,0,0,0,0,0,0,0,0,0,25.01774322471,0,0,0,0,0,0,0,0,0,0,0,1.3046405787,0,0,0,0,0,0,0,0,0,2.5163386794192,0,0,0,0,0,0,0,0,0,0,0,0.0523015925702,0,0
"646","4-1-78-23-NE",0,0,20.21756966436,0.0317474925532,0,32.2650382084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.57486630378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"647","4-1-78-23-NW",0,0,4.96024798521,6.19161031209,0,1.34995740183,1.375553807721,0,2.04377098655,0,0,1.77991246506,1.015029231199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24268737432,0,0,11.2977480674417,0,0,0.772577241445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
