"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC20","DeciduousCC40","DeciduousCC60","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC20","MixedwoodCC40","MixedwoodCC60","MixedwoodUP20","MixedwoodUP60","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC40","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC20","WhiteSpruceCC40","WhiteSpruceCC60","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Well.Site"
"163","4-24-69-9-SW",0,0,2.574360804517,0.415773537282,0,0,0,0,0.684488364051,0,0,14.6262744005551,6.00089678137,0,0,0,0,0,24.795060799157,0,0,0,0,2.68494979081,0.405258201867,0.0669799376961,1.46737750613356,0,0,0,0,0,0.0293247806713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374348773286,1.23492348485,2.725038066559,0.6673536976976,0,0,0,0,0,0,0,24.8243856132151,0,0,0,0,0,0,0,0.561225513438387,0
"164","4-24-70-1-NE",0,0,4.31466400974,1.0478477643463,0,0,0,0,0,0,0,18.2170043445688,0,0,7.69302791634217,0,0,6.2539277714,0,11.2619781357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.069508856994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346613104253,0
"165","4-24-70-1-NW",0,0,14.1717412001,0,0,0,0,0,0,0,0,0.25158621435251,0,0,36.0753701341301,0,0,3.949502865346,0.045742710833,0,0,0,0,4.43604112331,0,0,0.792985064084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159435728498,0,0,0,0,0,0,0,0,0.0457427108306,0,0,0,0,0,0,0,0.06889834949051,0
"166","4-24-70-1-SE",0,0,1.922936290679,0,0.261256752589,0,0,0,0,0,0,10.5096405463129,0,0,4.23274660631928,0.00914351857996,0,0.026424502583,31.464581056371,2.75722279194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22014500493283,0,1.5306930828885,0,0,0,0,0,0,0,0,31.164180387885,0,0,0.1597495739615,0,0,0,0,0.01780205737732,0.326057807769
"167","4-24-70-1-SW",0,0,8.0475933563772,0,2.08383632374,0.1023602201167,0,0,0.6902524784639,0,0,0.5175447533942,0,0,18.7963204067777,0,0,0.560361932781,22.5357741196137,0,0,0,0,1.122825948647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2118904841309,0,0,0,0,0,0,0,0,0,0,22.5357741190137,0,0,0,0,0,0,0,0.0935814434212,0
"168","4-24-70-10-NE",0,0,29.549902742828,2.16967810871,0,0,0,0,5.64516542345,0,0,8.51407900502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000618676627988,0,0,0,0,0,6.624991248793,0,0,0,0,0,0,0,0,0,0,0,0,0.108398818245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70719598553098,0
"169","4-24-70-10-NW",0,0,12.3412793125814,0,0,0,0,0,0.1867508775,0,0,17.065685129507,2.81435513932,0,1.65233293017627,0,0,0,3.315552008085,1.88531394820749,0,0,0,4.38147467865,0,0,0,0,0,0.39870255161,0.684591587358,0,0,0,0,3.87064056747,0,0,0,0,0,0,0,0,0,0,0,0.389644604851,2.099197213806,0,0,0,0,0,0,0,0,0,5.8854575464066,0,0,0,0,0,0,0,0.4131937101751,0
"170","4-24-70-10-SE",0,0,22.639360372604,2.232096152418,0,0,0,0,3.86994608448,0,0,26.996900278627,0,0,0,0,0,0,0,0,0,0,0,5.344747832389,0,0,0,0,0,0,0,0,0,0,0,3.09183835029,0,0,0,0,0,0,0,0,0,0,0,0,0.0512138613897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00384762714,0
"171","4-24-70-10-SW",0,0,8.889356301384,2.3988881508,0,0,0,0,0,0,0,14.739222863413,10.40838225615,0,0.1311534642738,0,0,0,0,3.965507566754,0,0,0,0.014889262325,0,0,0,0,0,0,0.832171838108,7.053961677908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.617564822628,0,0,0,0,0,0,0,0,0,11.85164114953,0,0,0,0,0,0,0,0.67890910417619,0
"172","4-24-70-11-NE",0,0,35.374877150915,6.526312913065,0,0,0,0,8.10623148476783,0,0,2.336472492873,0,0,4.1819314369894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.321907997973,0,0,0.30410612675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16753426303,0,0,0,0,0.9219816050051,0.155961217795
"173","4-24-70-11-NW",0,0,17.231750505038,21.21546331416,0,0,0,0,6.37080183814,0,0,1.317162971751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.555754505112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28825832160551,0
"174","4-24-70-11-SE",0,0,29.4428204198916,9.2137108909403,0,0,0,0,10.4422917587948,0,0,1.609409378005,0,0,6.440445992745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682930943975,0,0,0,0,0.405200313013,0
"175","4-24-70-11-SW",0,0,15.0371666009434,0.9942972620629,0,0,0,3.9068395454,26.038797536419,0,0,6.9783519806071,0,0,0,0,0,0,0,0,0,0,0,3.030250344977,0,0,0,0,0,0,0,0,0,0,0,8.452892775249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282760159641,0,0,0,0,1.62001598530935,0.183172762702
"176","4-24-70-12-NE",0,0,16.6195650047985,6.17965665170815,0,1.11685462595,0,0,4.478713926779,0,0,3.449481100857,0,0,29.1400157947249,0,0,0.373459824171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3535997132,0,0,0.400909623379,0,0,0,0,0,0,0,0,0,0,0.146652533021,0,0,0,0,1.2177799786123,0.1696157466186
"177","4-24-70-12-NW",0,0,18.3706885451562,4.34099916880202,8.2601670525442,0,0,0,0,0,0,2.8978081989486,0,0,28.263610182673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250244750335,0,0,0.262301341749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125912762866,0,0,0,0,0.93288567740465,0
"178","4-24-70-12-SE",0,0,3.51974777832386,4.97795016643398,0,0,0,0,0,0,0,32.262352296902,0,0,21.3223009297268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833202051556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534802873236,0
"179","4-24-70-12-SW",0,0,4.557656261588,0.798913479069,1.98244589004,0,0,0,0,0,0,1.43550969352306,0,0,37.791154056986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01670468647,0,1.567175043525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2910202265801,0
"180","4-24-70-13-NE",0,0,0,0,0,0,0,0,0,0,0,44.0196909096018,0,0,18.4562661289527,0,0.0471673950786,0.903235575773828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19956181922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275638042941,0
"181","4-24-70-13-NW",0,0,0.00964203916009,0,0.2779500932437,0,0,0,0,0,0,21.6076648682271,0,0.0128182727271,14.169095576928,0,0,0,0,0,0,0,0,21.296520121363,0,2.33735461353,0.3827448834832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.833556813894,0,0,0.114696244776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4918597349929,0
"182","4-24-70-13-SE",0,0,4.251954490174,4.4419131282555,0,0,0,1.64675316149,0.34564183081892,0,0,1.56694827755,0,0,47.4258190794327,0,3.44970111399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38935387848576,0,0,0.000711738275274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0007325609762,0.0172782809844
"183","4-24-70-13-SW",0,0,23.3818417298679,3.9263358056589,3.66559650736139,0,0,3.67886802401,0,0,0,6.8508372020586,0.725509194139,0,15.9612190308847,0,0,0,0,0,0,0,0,1.7436099023,0,0,0.082096258439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2738334804806,2.61770235251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5345675608389,0
"184","4-24-70-14-NE",0,0,2.40726624155,0,8.63078056788,0,0,0,0,0,0,9.2963801624959,0,0,22.8880339819066,0,0,3.087605707612,0,0,0,0,0,4.103188339837,0,0,0,0,0,1.54793421545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61632597119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485859219796,0
"185","4-24-70-14-NW",0,0,0,0,0,0,0,0,0,0,0,22.0957522110893,0,0,34.8167534179967,0,0,1.11267467667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579452981851,0,0,0,0,0.96842149653094,0
"186","4-24-70-14-SE",0,0,18.4860328294703,8.904920605447,5.07211570826,0.933595022849,0,0,0,0,0,7.493122451528,0,0,22.901183231385,0,0,0.92935028946,0,0,0,0,0,1.02790001999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130132516247,0,0,0,0,1.12078557222367,0
"187","4-24-70-14-SW",0,0,23.107387447484,3.272488869523,0,0,0,0,0,0,0,23.0115522587105,0,0,6.0545709979197,0,0,0,0,0,0,0,0,4.1126670508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3886536244,0,0,0,0,1.32887157728618,0.267517958245
"188","4-24-70-15-NE",0,0,6.27261389066,0,0,0,0,0,0,0,0,43.412609375961,0,0,0,0,0,0,0,0,0,0,0,3.35835186614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01552784762,1.34618826769,0,0,0,0,0,0,0,0,0,0,0,0,1.32420623249,0,0,0,0,0.592051059555,0
"189","4-24-70-15-NW",0,0,8.14089778532,0,0,0,0,0,0,0,0,17.180358015335,0,0,0.02229910638021,0,0,0,5.930109398942,0.1323698501397,0,0,0,5.94456697226,0,0,0.4819680752656,0,2.50946365575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00432395547066,0,0.850135553444,0,3.10412330475,5.93191232704,0,0,0,0,0,6.06247925875,0,0,0,0,0,0,0,0,0
"190","4-24-70-15-SE",0,0,10.86579463435,0.887041797412,0,0,0,0,2.721675719609,0,0,24.42245368777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4203423907352,0,0,0,0,0,11.0159141269938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03607055609,1.0573282614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7605779561817,0
"191","4-24-70-15-SW",0,0,4.7185900509461,0,0,0,0,0,0,0,0,3.75749685923,0.630303183899,0,0.0174316636258,0,0,0,0.0154512413247,14.3396735770512,0,0,0,1.47622558363,0,0,0,0,0,3.507948860009,0,0,0,0,0,6.47551914655079,0,0,0,0,0,0,0,0,0,0,0,5.375329905762,0,0,0,6.075322202613,7.23845310661,0,0,0,0,0,14.3551248055683,0,0,0,0,0,0,0,0.746669277673238,0
"192","4-24-70-16-NE",0,0,0,0.316561509255,0.217977541074,0,0,0,0,0,0,7.702961194961,0,0,0.7033691199796,0,0,0,22.446712014662,5.62451167932,0,0,0,0,0,0,0.7266235859689,0,0,3.3481201676,0,7.70903096558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327892503263,0,0,0,0,0,0,0,35.78025474111,0,0,0,0,0,0,0,0.12649747051572,0
"193","4-24-70-16-NW",0,0,1.14113721472,0.231990656235,0,0,0,0,0,0,0,2.1515325460305,0,0,0.883330872826,0,0,0,25.134555435798,5.596100623638,0,0,0,0,0,0,0,0,0,0,0,19.79586369374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1643280101782,0,0,0,0,0,0,0,49.74524867709,0,0,0,0,0,0.573590203489,0,0.0348673147764,0.225664418722
"194","4-24-70-16-SE",0,0,0,0.273319713516,0,0,0,0,0,0,0,1.42135578263783,2.98242554267e-05,0,0.932896564030186,0,0,0,27.422939208684,26.2281091145281,0,0,0,0,0,0,0,0,0,0,0.190820062473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.8418683429173,0,0,0,0,0,0,0,0.16153572710653,0
"195","4-24-70-16-SW",0,0,4.1412537503304,0.66248336155,0,0,0,0,0,0,0,0.984187048295,0,0,0.823682074496742,0,0,0,29.841670364552,20.2693811829,0,0,0,0,0,0,0,0,0,0,3.477565332368,3.004845806687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5934630889058,0,0,0,0,0,0,0,0,0
"196","4-24-70-17-NE",0,0,0,0,0,0,0,0,0,0,0,4.908566309425,0,0,0.07578132524981,0,0,0,17.365313531,20.4888815069,0,0,0,0.0146603850444,0,0,0,0,0,0,0.689615699951,5.5764921168692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2947944955833,0,0,0,0,0,0,0,44.1203029142518,0,0,0,0,0,0,0,0.0123379545589634,0.1645314587
"197","4-24-70-17-NW",0,0,6.375081044403,0,0,0,0,0,0,0,0,8.0499783541205,0,0,0.059452939223,0,0,0,13.79144201191,1.278300632447,0,0,0,0.7986200112558,0,0,0,0,0,0,19.205765018006,15.366341687203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209410818691,0,0,0,0,0,0,0,49.641849391355,0,0,0,0,0,0,0,0.131730974939,0
"198","4-24-70-17-SE",0,0,0.508875777001,0,0,0,0,0,0,0,0,2.80626077752148,0,0,0.803787473696798,0,0,0,21.513454499032,0.041709103721,0,0,0,4.80689648176,0,0,0,0,0,0,7.37146480697,23.460930054917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30544447163,0,0,0,0,0,0,0,0,0,0,52.38755849245,0,0,0,0,0,0,0,0.0679261049242,0
"199","4-24-70-17-SW",0,0,2.03920034081,0,12.6670205533701,0,0,0,0,0,0,5.6145766176535,0.01713600715566,0,0.0484557702607,0,0,0,0,2.254242733906,0,0,0,0,0,0,0,0,0,0,6.36294523475,21.5550552397186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729085443523,0,0,0,0,0,0,0,0,30.172243209445,0,0,0,0,0,0,0,0.0131983038752,0
"200","4-24-70-18-NE",0,0,0,0,0.746681823802,0,0,0,2.01776627388,0,0,16.669944707559,0.0849081014418,0,0.0113305043266,0,0,0,0,9.38914592261,0,0,0,0,0,3.04244233633,0,0,0,1.72966411856,7.897205230972,14.575030773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.861381903278,0,0,0.339597570559,0,0,0,0,0.4034576564781,0
"201","4-24-70-18-NW",0,0,0,7.3765459628e-06,0.132349593724897,0,0,0,0.355577453103,0,0,2.40062667107086,0,0,0,0,0,0,13.180555951698,14.559180226141,0,0,0,0,0,2.664346657794,0,0,0,0,1.25358591746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14632091398,0,1.02391207157426,0,0,0,0,0,0,0,0,28.719353826445,0,0,0.360792695581,0,0,0.263478053854,0,0.37371112129207,0.101278221633
"202","4-24-70-18-SE",0,0,0,0,5.651402935195,0,0,0,0,0,0,9.3208619359593,8.9148024747,0,0,0.726062860781,0,0,0,8.93809303303,0,0,0,0,0,2.76537301702,0,0,0,0,0,0.429005063884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284764961116,0,0,0,0,0,0,0,0,9.367098128008,0,0,0,0,0,0,0,0.244046473146,0
"203","4-24-70-18-SW",0,0,2.2407382905133,0,0.235848395653173,0,0,0,0,14.296751436059,0,5.895997627458,1.27376330979,0,0.7739739686557,2.289401888873,0,0,1.8994732341822,15.153697377298,0,1.08820527359,0,0,1.467909769977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.703484756452,0.517159282857,0,0,0,0,0,0,0,0,0,32.4381237276592,0,0,0,0,0,0,0,0.55952613616854,0
"204","4-24-70-19-NE",0,0,27.4106452620508,6.90449473244395,2.27512668217,0,0,0,0,0,0,1.20136160037513,0,0,0,0.00398665574236,0,0.432366647645,2.52172122847,15.1040219681,0,0,0,1.56202723726,0,2.33527777158,0,0,1.94111121441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467356974421,0,0,0,0,0,0,0,0,0,0,17.57348515078,0,0,0,0,0,0,0,0.405876416838415,0.2857176436772
"205","4-24-70-19-NW",0,0,15.6499128371209,1.287066765,0,0,0,0,2.81036125242,0,0,3.162408952159,0,0,0,0,0,3.143328106125,0,21.687692831407,0,0,0,0,0,0,0,0,0.394764639929,0,12.054614176903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55831070369,0,0,0,0,0,0,0,0,33.64169912986,0,0,0,0,0,0,0,0.65140301748933,0.1006076713318
"206","4-24-70-19-SE",0,0,1.2417868576233,1.474269852377,0,0,0,0,0,0,0,37.70975497706,0,0,0.00165740160356,0,0,1.70862805886,0,13.7394860496878,0,0,0,1.2885668299864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51799574111,0,0,0,0,0,0,0,0,13.7394865342627,0,0,0.982224156206,0,0,0,0,0.77455744194558,0
"207","4-24-70-19-SW",0,0,0.373042706238,0.443415429911346,0,0,0,0,1.34743862168376,0,0,22.7296184489723,0,0,0,1.683322388,0,0.683621667504,0,26.1684328427715,0,0,0,0,0,0,0,0,0,0,0,1.44079958821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5701068088847,0,0,0,0,0,0,0,0,27.5460203108753,0,0,0.1873222967015,0,0,0.50537481476,0,0.587805839476805,0.863349658476
"208","4-24-70-2-NE",0,0,5.243868240462,0,0,0,0,0,0.189490498328,0,0,21.533513538468,0,0,4.33767373907,0,0,0.755517109879,0,0,0,0,0,0,0,0,4.08086022106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487015292308,1.59901352312,0,0,0,0,0,0,0,0,0,0,0,0.9951383246906,0,0,0,0,0.1154584905354,0.0205784158921
"209","4-24-70-2-NW",0,0,11.2675732442017,9.4201469933622,0,0,0,0,7.2388387741447,0,0,7.6479128540277,0,0,9.50211178469,0,0,0,0,0,0,0,0,0,0,0,9.57495746262,0,0,0,0,0,0,0,0,4.865755908539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6274438044564,0,0,0,0,1.02550404897557,0
"210","4-24-70-2-SE",0,0,5.753739069318,3.2140772419632,8.4179769013,0,0,0,1.015094429679,0,0,10.1157089339632,0,0,9.9848716905841,0,0,0.664776319169,0,0,0,0,0,0,0,0,4.496340067786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48797046731,8.117515724391,0,0.662105039714,0,0,0,0,0,0,0,0,0,0,0.569488009852,0,0,0,0,0.463531465749,0
"211","4-24-70-2-SW",0,0,28.6329239120211,1.6791709405114,6.1655534816085,0,0,0,0.5260302802964,0,0,0.654673424966,0,0,13.385424045299,0,0,0.335351482834,0,0,0,0,0,3.907212222816,0,0,0.827287756648,0,0,0,0,0,0,0,0,0.0848041137468,0,0,0,0,0,0,0,0,0,0,0,0,1.9704118821663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26468116531299,0
"212","4-24-70-20-NE",0,0,0.4494196673598,0,3.09622457779,0,0,0,0.107763819769,0,0,3.713709704322,0,0,0.21477988482559,6.176193891695,2.08095209732,1.40684648641,9.54001632669,0,0,0,0,0,0,0,0,0,0,0,2.52665216229295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87411428778,1.10062306923,0.00762846289751,0,0,0,0,0,0,0,12.0666682860506,0,0,0,0,0,0.00178799164282,0,0.239161038195,0
"213","4-24-70-20-NW",0,0,26.8304124719548,0,10.5919809621731,0,0,0,1.42993747634,0,0,7.602715715497,0,0,0,0,0,0,4.538793005211,0,0,0,0,0,0,0,0,0,0,0,5.35548236594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3824181345132,2.35193897805,0,0,0,0,0,0,0,0,0,9.894275363138,0,0,0.224592581638882,0,0,0,0,0.93927076879822,0
"214","4-24-70-20-SE",0,0,0.288003780019,0,0,0,0,0,0,0,0,2.15682602864,0,0,0.149602438009,0.160887472156,0.789261456791,0,16.4136411022767,16.895410154868,0,0,0,0,0,0,0,0,0,0,9.334725945109,0.669739659991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506902983222,0,0,0,0,0,0,0,0,0,43.1001814453023,0,0,0.21881152377088,0,0,4.86142514923e-05,0,0.0197405499909,0.4240870873856
"215","4-24-70-20-SW",0,0,3.7789589572506,0.865337520945,0,0,0,0,0,0,0,9.756650348261,0,0,0.000281661663541,0,0.0477596182058,0.89353100915,9.801441454063,1.62264604944111,0,0,0,0.0332240775144,0,0,0,0,0,2.265417705267,10.49923922465,6.38622975369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767655526772,0,0,0,5.15933299906,0,0,0,0,33.4688897076276,0,0,1.0501146358439,0,0,0,0,0.020419492602,0
"216","4-24-70-21-NE",0,0,13.443062417511,0,3.26931554872,0,0,0,0,0,0,25.186702353486,0,0,0.81742589163,0,0,0,0,13.64195695279,0,0,0,3.97578736966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64195699489,0,0,0,0,0,0,0,1.248333927286,0
"217","4-24-70-21-NW",0,0,2.400692807968,0,0.0756789226192,0,0,0,0,0,0,20.554362051756,0,0,0.000112255259237,0,0,0,0,5.30566023614,0,0,0,0,0,0,0,0,0,0,8.382991130474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.688651338425,0,0,0.02555349731339,0,0,0,0,0.59518051591452,0
"218","4-24-70-21-SE",0,0,0,0,0.585102994986,0,0,0,0,0,0,17.984286741336,2.11694436399,0,0.76989459349556,0,0,0,6.241139092,0,0,0,0,0.00203918705563,0,0,0.00503857330985,0,0.2159353177324,0,0,10.875568814517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.415653105956,0,0,0.00163095865726,0,0,0,0,0,0,0,17.116707862639,0,0,0.853079339739,0,0,0,0,0.33005070426661,0
"219","4-24-70-21-SW",0,0,0,0,0,0,0,0,0,0,0,7.89023216367,0.637272867167,0,0.1222880208438,0,0,0,12.1823908665977,3.015973370531,0,0,0,0,0,0,0,0,0,0,3.62845273735,6.444698859479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551534118941,0,0,0,0,0,0,0,24.9058234023963,0,0,0.6125868538271,0,0,0.541942932144,0,0.0129010118611,0.00403893763051
"220","4-24-70-22-NE",0,0,0,0,0,0,0,0,0,0,0,35.142826187247,10.10680224044,0,0,0,0,11.799427177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986143558994,0,3.1064828882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120924720571,0
"221","4-24-70-22-NW",0,0,0,0,0,0,0,0,0,0,0,55.597619046629,0,0,0,0.109213849025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36689267749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105923887505,0,0,0.0220389733467,0,0.90311852388799,0.11535782635
"222","4-24-70-22-SE",0,0,0.863550322217,0,0,0,0,0,1.40185796352726,0,0,40.5253094508978,1.4196034607398,0,0,0,0,0,0,0,0,0,0,2.42042264471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.016875709984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464223008273,0,0,0,0,0.5691149089245,0
"223","4-24-70-22-SW",0,0,4.76273692605,0,0.742872304084,0,0,0,1.765984003529,0,0,33.9166138552649,0,0,0,0,0,0,0.000219423443645,0,0,0,0,1.68056766948,0,0,0.0297384598969,0,7.480458828494,0,0,0.2679438180179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0136253478337,0,0,0,0,0,0,0,0,0,0,0.268163399078345,0,0,1.6049663951117,0,0,0.0482638482257,0,0.787620544954176,0
"224","4-24-70-23-NW",0,0,0,0,0,0,0,0,0,0,0,4.271728133501,8.1668462173575,0,0,0,4.4574390312,3.24555115416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225","4-24-70-23-SE",0,0,0,0,0,0,0,0,0,0,0,18.2594640207166,7.41561452743,0.0965417291233,0.501475284414,0,1.75289809559,3.41883388174,0,0,0,0,0,2.5894359338127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33744503091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226","4-24-70-23-SW",0,0,0,0,0,0,0,0,0,0,0,36.8791683737248,14.461394159893,0,3.885795347136,0,0.571989205302,1.87317056657,0,0,0,0,0,5.75795320787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62629396204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647089747140997,0
