"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","MixedwoodUP10","MixedwoodUP20","MixedwoodUP40","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC10","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Well.Site"
"196","4-24-70-17-NE",0,0,0,0,0,0,0,0,0,0.0716905378317,4.143043627708,0,0,0.00409078741811,0,0,0.765522681717,17.365313531,20.4888815069,0,0,0,0,0,0,0,0,0,0.0146603850444,0.689615699951,5.5764921168692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678865862953,0,0,0,0.226907909288,0,0,0,0,0,0,0,0,44.1203029142862,0,0,0,0,0,0,0,0.012337954558274,0.164531458688
"197","4-24-70-17-NW",0,0,4.55811379977,0,0,0,0,1.816967244633,0,0.059452939223,0,0,0,0,0,0,8.0499783541205,13.79144201191,1.278300632447,0,0,0,0.7986200112558,0,0,0,0,0,0,19.205765018006,15.366341687203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209410818691,0,0,0,0,0,0,0,0,49.641849391351,0,0,0,0,0,0,0,0.131730974969,0
"198","4-24-70-17-SE",0,0,0.508875777001,0,0,0,0,0,0,0.63649317577219,0.66674988120748,0,0,0.167294297924608,0,0,2.139510896314,21.513454499032,0.041709103721,0,0,0,0,0,0,0,0,0,4.80689648176,7.37146480697,23.460930054917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30544447163,0,0,0,0,0,0,0,0,0,0,0,52.3875584923916,0,0,0,0,0,0,0,0.0679261049257,0
"199","4-24-70-17-SW",0,0,0,0,12.6670205533701,0,0,2.03920034081,0,0,5.49721633881116,0,0,0.0484557702607,0,0,0.134496285998,0,2.254242733906,0,0,0,0,0,0,0,0,0,0,6.36294523475,21.5550552397186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729085443523,0,0,0,0,0,0,0,0,0,30.172243209568,0,0,0,0,0,0,0,0.0131983038748,0
"200","4-24-70-18-NE",0,0,0,0.746681823802,0,0,0,2.01776627388,0,0.0113305043266,7.1646415283718,0,0,0,0,0,9.590211280629,0,9.38914592261,0,0,0,0,0,3.04244233633,0,0,0,1.72966411856,7.897205230972,14.575030773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.861381903266,0,0,0.33959757055,0,0,0,0,0.4034576563639,0
"201","4-24-70-18-NW",0,0,0,0.13235697027086,0,0,0,0.355577453103,0,0,0.609041925259,0,0,0,0,0,1.79158474581186,13.180555951698,14.559180226141,0,0,0,0,0,2.664346657794,0,0,0,0,1.25358591746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02391207157426,0,0,0,0,3.14632091398,0,0,0,0,0,28.719353826503,0,0,0.360792695596,0,0,0.263478053853,0,0.37371112128863,0.101278221636
"202","4-24-70-18-SE",0,0,0,0.119444209345,5.53195872585,0,0,0,0,0,18.1042449271453,0,0,0,0.726062860781,0,0.131419483514,0,8.93809303303,0,0,0,0,0,2.76537301702,0,0,0,0,0,0.429005063884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284764961116,0,0,0,0,0,0,0,0,0,9.367098128019,0,0,0,0,0,0,0,0.2440464731414,0
"203","4-24-70-18-SW",0,0,0,0.235848395653173,0,0,0,2.2407382905133,0,0.6342627850447,13.272291361108,0,0,0.139711183611,2.289401888873,0,9.28242680133696,1.8994732341822,15.153697908114,0,0,0,0,1.467909769977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.703484756452,0.517159288686,0,0,0,0,0,0,0,0,0,0,17.0531709394685,0,0,0,0,0,0,0,1.00298214927519,0
"204","4-24-70-19-NE",0,0,11.7016026830666,3.20115597328395,2.27512668217,0,0,19.4123813381442,0,0,0.296507589661,0,0,0.00398665574236,0,0,1.33722065835913,2.52172122847,15.1040219681,0,0,0,1.56202723726,0,2.33527777158,0,0,1.94111121441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467356974421,0,0,0,0,0,0,0,0,0,0,0,17.57348515069,0,0,0,0,0,0,0,0.405876416918245,0.2857176436723
"205","4-24-70-19-NW",0,0,1.287066765,0,0,0,0,18.4602740895409,0,0,0,0,0,0,0,0,6.305737058284,0,21.687692831407,0,0,0,0,0,0,0,0,0.394764639929,0,12.054614176903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55831070369,0,0,0,0,0,0,0,0,0,33.641699129878,0,0,0,0,0,0,0,0.651403017572049,0.1006076713307
"206","4-24-70-19-SE",0,0,0,1.474269852377,0,0,0,1.2417868576233,0,0,22.84029697409,0,0,0.00165740160356,0,1.70862805886,14.86945800297,0,13.7394860496878,0,0,0,1.2885668299864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51799574111,0,0,0,0,0,0,0,0,0,13.7394865343987,0,0,0.982224156221,0,0,0,0,0.77455744191487,0
"207","4-24-70-19-SW",0,0,0,0.443415429911346,0,0,0,1.72048132792176,0,0,14.51294794789,0,0,0,1.683322388,0.683621667504,8.2166705010823,0,26.1684328427715,0,0,0,0,0,0,0,0,0,0,0,1.44079958821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5701068088847,0,0,0,0,0,0,0,0,0,0,27.5460203108268,0,0,0.1873222966935,0,0,0.505374814758,0,0.58780583943293,0.863349658471
"208","4-24-70-2-NE",0,0,3.943330007902,0,0,0,0,1.490028730888,0,4.33767373907,16.135478821388,0,0,0,0,0,6.153551826959,0,0,0,0,4.08086022106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487015292308,0,1.59901352312,0,0,0,0,0,0,0,0,0,0,0,0,0.9951383246459,0,0,0,0,0.1154584905021,0.0205784158921
"209","4-24-70-2-NW",0,0,10.6249419806542,5.3715466290998,0,0,0,11.9300704019546,0,9.50211178469,5.5898714059017,0,0,0,0,0,2.058041448126,0,0,0,0,9.57495746262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.865755908539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6274438044302,0,0,0,0,1.02550404901533,0
"210","4-24-70-2-SE",0,0,2.1328775244082,4.76598863363,5.64848526123,0,0,5.853536222992,0,9.9848716905841,3.98175885235,0,0,0,0,0,6.79872640078219,0,0,0,0,4.496340067786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662105039714,9.605486191701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569488009855,0,0,0,0,0.463531465577,0
"211","4-24-70-2-SW",0,0,14.4042450951779,7.7869976619085,0,0,0,14.812435857351,0,13.385424045299,0.654673424966,0,0,0,0,0,0.335351482834,0,0,0,0,0.827287756648,3.23987585216,0,0,0,0,0,0.667336370656,0,0,0,0,0,0,0,0.0848041137468,0,0,0,0,0,0,0,0,0,0,0,0,1.9704118821663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26468116523971,0
"212","4-24-70-20-NE",0,0,0,0,3.09622457779,0,0,0.5571834871288,0,0.21477988482559,0.541745811652,0,0,0,6.176193891695,3.48779858373,3.17196389267,9.54001632669,0,0,0,0,0,0,0,0,0,0,0,2.52665216229295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00762846289751,0,3.97473735701,0,0,0,0,0,0,0,0,0,0,12.0666682859916,0,0,0,0,0,0.00178799164248,0,0.2391610381784,0
"213","4-24-70-20-NW",0,0,1.501636184163,0,10.5919809621731,0,0,26.7587137641318,0,0,0,0,0,0,0,0,7.602715715497,4.538793005211,0,0,0,0,0,0,0,0,0,0,0,5.35548236594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3824181345132,2.35193897805,0,0,0,0,0,0,0,0,0,0,9.894275363148,0,0,0.224592581650958,0,0,0,0,0.93927076881761,0
"214","4-24-70-20-SE",0,0,0,0,0,0,0,0.288003780019,0,0.149602438009,1.711643954234,0,0,0,0.950148928947,0,0.445182074406,16.4136411022767,16.895410154868,0,0,0,0,0,0,0,0,0,0,9.334725945109,0.669739659991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506902983222,0,0,0,0,0,0,0,0,0,0,43.1001814453697,0,0,0.21881152377042,0,0,4.86142508067e-05,0,0.0197405499826,0.4240870873838
"215","4-24-70-20-SW",0,0,0,0.865337520945,0,0,0,3.7789589572506,0,0.000281661663541,2.741973150014,0,0,0,0.0477596182058,0.89353100915,7.014677198247,9.801441454063,1.62264604944111,0,0,0,0.0332240775144,0,0,0,0,0,2.265417705267,10.49923922465,6.38622975369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767655526772,0,0,0,0,5.15933299906,0,0,0,0,33.4688897075527,0,0,1.0501146358094,0,0,0,0,0.0204194925982,0
"216","4-24-70-21-NE",0,0,2.90433528036,0,3.26931554872,0,0,10.538727137151,4.01103685189,0,11.492677781046,0,0,0.81742589163,0,0,9.68298772055,0,13.64195695279,0,0,0,3.97578736966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6529938468,0,0,0,0,0,0,0,1.14852598635679,0
"217","4-24-70-21-NW",0,0,1.5744700658,0,0.0756789226192,0,0,0.826222742168,0,0,18.801251653789,0,0,0.000112255259237,0,0,1.753110397967,0,5.30566023614,0,0,0,0,0,0,0,0,0,0,8.382991130474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.688651338373,0,0,0.0255534973134,0,0,0,0,0.59518051591219,0
"218","4-24-70-21-SE",0,0,0,0.585102994986,0,0,0,0,0,0.769851736597,14.66148205972,0,0,4.28568985595e-05,0,0,5.439749045606,6.241139092,0,0,0,0.00503857330985,0.00203918705563,0,0,0,0,0.2159353177324,0,0,10.875568814517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163095865726,2.21290275731,0,0,0,0,0,0.202750348646,0,0,0,0,0,17.116707862587,0,0,0.853079339777,0,0,0,0,0.33005070428812,0
"219","4-24-70-21-SW",0,0,0,0,0,0,0,0,0,0.1222880208438,6.986721332697,0,0,0,0,0,1.54078369814,12.1823908665977,3.015973370531,0,0,0,0,0,0,0,0,0,0,3.62845273735,6.444698859479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551534118941,0,0,0,0,0,0,0,0,0,0,0,0,24.9058234024095,0,0,0.6125868538861,0,0,0.541942932144,0,0.0129010118618,0.00403893763094
"220","4-24-70-22-NE",0,0,0,0,0,0,0,0,0,0,28.148490227658,6.83382099253,0,0,0,0,22.066744384499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986143558994,0,3.1064828882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120924720571,0
"221","4-24-70-22-NW",0,0,0,0,0,0,0,0,0,0,54.317159103918,0,0,0,0.109213849025,0,1.280459942711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36689267749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105923887505,0,0,0.0220389733448,0,0.90311852377099,0.115357826345
"222","4-24-70-22-SE",0,0,0,0,0,0,0.153691041897265,2.111717243847,11.016788373,0,29.3215825736486,0,0,0,0,0,1.606541964989,0,0,0,0,0,0,0,0,0,0,0,2.42042264471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.016875709984,0,0,0,0,0,0,0,0,0,0,0,11.016788373,0,0,0.293164398009,0,0,0,0,0.3208475278843,0
"223","4-24-70-22-SW",0,0,0,0,0.742872304084,0,1.765984003529,4.76273692605,0,0,31.633367872695,0,0,0,0,0,2.28324598257,0.000219423443645,0,0,0,0.0297384598969,0,0,0,0,0,7.480458828494,1.68056766948,0,0.2679438180179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0136253478337,0,0,0,0,0,0,0,0,0,0,0,0.26816339908453,0,0,1.6049663951418,0,0,0.0482638482259,0,0.787620545040906,0
"224","4-24-70-23-NW",0,0,0,0,0,0,0,0,0,0,9.2452152582165,0,0,0,0,4.4574390312,6.438910246802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225","4-24-70-23-SE",0,0,0,0,0,0,0,0,0,0.501475284414,12.2470810556586,0.0965417291233,0,0,0,1.75289809559,16.846831374228,0,0,0,0,0,0,0,0,0,0,0,2.5894359338127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33744503091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226","4-24-70-23-SW",0,0,0,0,0,0,0,0,0,3.885795347136,42.3349732019636,0,0,0,0,0.571989205302,10.8787598982242,0,0,0,0,0,0,0,0,0,0,0,5.75795320787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62629396204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647089747089132,0
"227","4-24-70-24-SE",0,0,0,0,0,0,0,0,0,0,1.94441839588,0,0,0,0,0,4.5504742291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228","4-24-70-24-SW",0,0,0,0,0,0,0,0,0,0,4.220694099838,7.128518262186,0,0,0,1.4521731270507,0.738191008596,0,0,0,0,0,0,0,0.106671753078,0,0,0,2.859527869176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229","4-24-70-27-NW",0,0,0,0,0,0,0,0,0,0,0.7629566037695,3.80794119582,0,0,0,1.93384655778,22.0932226756843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230","4-24-70-27-SE",0,0,0,0,0,0,0,0,0,0,13.856255798131,10.234840596786,0,0,0,0,0,0,0,0,0,0,0.0048500713204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37424002922,0
"231","4-24-70-27-SW",0,0,0,0,0,0,0,0,0,0,32.6384833529173,3.7441852632058,0,0,0,0,19.104049969061,0,0,0,0,0,5.94097299112,0,0,0,0,0,0,0,0,0,0.0801903830797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.522750300981,0.493225506596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499053546753296,0
"232","4-24-70-28-NE",0,0,0,0,0,0,0,0,0,0,15.123371752367,0,0,0.0347680007476,0,0,10.613559727815,4.16433217519,0,0,0,0,0,0,0,0,0,0,0,8.77906335283,15.117880013,0,0.158276199787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.317412869532,0,0,0,0,0,0,0,0,0,0,0,27.98026951398,0,0,0.0652355950618,0,0,0,0,0.80942739116359,0.209170917384
"233","4-24-70-28-NW",0,0,0.839649980438,0.686451697675,0,0,0,0,0,0,14.0522502212572,9.3640071900502,0,0.0076474688682,0,0,1.4707405322682,0,13.8669790001,0,0,0,2.303743910638,0.1741719541344,0,0,0,0,0,6.813226231711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.033311760084,2.23780717563,0.09346345888,0,0,0,0,0,0,0,0,0,20.680205316203,0,0,0.35592337364797,0,0,0,0,0.76661751068743,0
"234","4-24-70-28-SE",0,0,1.3694627390217,0,0,0,0,0,5.028007632457,0,5.847383171837,0,0,1.067721174162,0,0,0.6105713254618,6.68852519055,0,0,0,0,0,0,0,0,0,0,0,0,0.000698023825289,0,16.7536312912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.32687960205,0,0,0,0,0,0,0,0,0,0,0,11.7172297700166,0,0,0,0,0,0.32763884899822,0,0.385820165804143,0.0683193007962
"235","4-24-70-28-SW",0,0,6.44204205977362,2.071238596593,0,0,0,0,0,0,17.6859474678411,0.57531596524549,0,0,5.03952193693,0,0,2.41578741132,2.6215669183,0,0,0,0.966542389603,0,0,0,0,0,0,3.74571324157301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102116323235,0,0,0,0,0,0,0,0,0,0,8.78306885210468,0,0,0.0304606186539,0,0,0.4264760828563,0,0.35794032152053,0.5215044305441
"236","4-24-70-29-NE",0,0,0,0,0,0,0,0,0,0.000125013290059,15.0352297665465,0,0,0.382639164926,0,0,2.1735060045207,13.021699921603,7.004409774244,0,0,0,0.164547021406,1.39514927242,0,0,0,0,0,7.83256575955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363493610495,0.274993515375,0,1.18717773863,0,0,0,0,0,0,0,0,0,27.858674831218,0,0,0.680935878906289,0,0,0.02716140824963,0,0.46777586266431,0.11951924095922
"237","4-24-70-29-NW",0,0,0,0,0,0,0,3.89330391783,0,0,11.4290811108659,0,0,0.00919141250089,0,0,10.6675904476918,4.82161828128,0.236195161445,0,0,0,0,0.02653364514723,0,0,0,0,0,23.63641143547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27016435161,0,0,0,2.85438231082,0,0,0,0,0,28.694226266791,0,0,0.332731931245504,0,0,0.3942522696098,0,0.170646863025,0.0421948211099
"238","4-24-70-29-SE",0,0,0,0,0.1148973673696,0,0,0,0,0,6.369215499533,0,0,0,0.0263597184269,0,0.477634504878,8.37054003441,0,0,0,0,0,0,0,0,0,0,0.861020722817,16.2971769480005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74939736111083,0,4.617556406206,2.6561332468167,0,0,0,0,0,0,0,0,0,24.667716988229,0,0,0.10295728447,0,0,0.000842801126681,0,0.218049932820389,0.0344342549854
"239","4-24-70-29-SW",0,0,2.498716469532,7.73909684475,10.6250164057783,0,0,4.660508519535,0,0.00881839838645,9.55449594634,0,0,0,0,0,0.233596922545,14.4443738188289,0,0,0,0,0,0,0,0,0,0,0,3.6679556592254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00629670865953,0,0,1.069253221718,0,0,0,0,0,0,0,0,0,18.112329529559,0,0,0.0249761283218,0,0,0,0,0.843999809228652,0
"240","4-24-70-3-NE",0,0,7.638406448917,0.0215085184821,0,0,0,22.45919719797,0,0,18.4981300909142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8196092081293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1900624494271,0,0,0,0,0.85704240643697,0.327895116695
"241","4-24-70-3-NW",0,0,7.0266256201485,0,0,0,0,2.076931385118,0,0.318253576637,9.88282065553103,0,0,0.14860881287904,0,0,0.6951322450346,0,19.570455816646,0,0,0,0.797604020783,0,0,0,0,0,0,11.868174570076,0,0,0,0,0,0,0.213891884818,0,0,0,0,0,0,0,0,0,0,0,2.22101699886,0,0,0,0,0,0,0,0,0,0,0,31.438630392154,0,0,0,0,0,0,0,0.04152383035633,0
"242","4-24-70-3-SE",0,0,23.793485995701,0,2.72865061785,0,2.275462081421,7.3909766880483,0,0,14.4067783704881,0,0,0,0,0,2.146926367721,0,0,0,0,0,0.1444463582296,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95907477834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375789257635,0,0,0,0,0.475321589137,0.11096384233
"243","4-24-70-3-SW",0,0,13.3277512801628,6.44121760177,0,7.63741280786283,0,3.15594984175295,0,0,0.121247093744,0,0,0.40159792047738,0,0,8.976334461468,0,6.284827500925,0,0,0,0.1187732841806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36670456143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4817931972873,0,0,0,0,0,6.284827489218,0,0,0,0,0,0,0,0.407862237965661,0
"244","4-24-70-30-NE",0,0,16.394206428261,5.031659912055,0.144908321321,0,2.49944442343,12.76576936556,0,0,1.573270709792,0,0,0,0,0,1.98463021027,0,0,0,0,0,0,0.301465652106,0,0,0,0,0,14.6524006957,1.16684107167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108474287974,2.57134619579,0,0,0,0,0,0,0,0,0,0,15.67355325436,0,0,0,0,0,0.746155467227,0,0.50954071755924,0.00826306642511
"245","4-24-70-30-NW",0,0,33.992729278886,0,0,0,0,10.52073339251,0,0,0,0,0,0,0,0,9.6813642604436,0,0,0,0,0,3.799185310109,0,0,0,0,0,2.51868746941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420437355839,0,1.07152914630265,0.601791990647
"246","4-24-70-30-SE",0,0,16.441835128028,10.193854389527,3.43358041034,0,0,8.1128505269912,0,0,0,0,0,0,0,0,12.5730440903758,0.758945543643,0,0,0,0,0,0,0,0,0,0,2.41553128036,0.135258839711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.944238362623,0,0,0,0,0,0,0,0,0,0,0,0.894204364758,0,0,0,0,0,0,0,1.211585046309,0
"247","4-24-70-30-SW",0,0,18.287567010712,7.620349758039,0.527289447004,0,0,7.5488874219651,0,0,0,0,0,0,0,0,3.2450644979469,0,0,0,0,0,0,0,0,0,0,0,0.617083794155,6.210389017527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.718943220631,0,0,0,0,0,0,0,0,0,0,0,6.2103890818588,0,0,0,0,0,0,0,0.443969458705,0
"248","4-24-70-31-NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00967042010426,0,0,25.7492506561025,0.231541596543,0,21.04054304435,0,0,3.85494603654,0,0,0,0,0,4.737364557737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969263887798,0,0,0,0,0,0.625426459751,0,0,0,0,0,21.272084378596,0,0,0.67597640476214,0,0,0,0,0.01374932978101,0
"249","4-24-70-31-NW",0,0,17.824415539059,23.2174380858151,0.0771931008873,0,0,0,0,0,0,0,0,0,0,0,13.000306727312,0,0,9.04567468223,0,0,0,0,0,0,0,0,2.122496933464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84736590094486,0,0,0,0,0,0,0,0,0,0,0,8.99645509224,0,0,0.1711278760651,0,0,0,0,0.4163024758236,0.153515123612
"250","4-24-70-31-SE",0,0,0.109489269585,0,0,0,0.000450950622979,0,0,0,1.483332238265,0,0,0.000187445846798,0,0,6.971616480396,12.8578690928,0,1.21280853973,0,0,1.97133760845,3.42766945253,0,0,0,0,7.27153375389,0,15.1412834366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09127704141654,0,0,0,0,0,0,0,0,0,0,0,28.98685113133,0,0,0.0453697535374,0,0,0.274666848908,0,0.402875634811,0
"251","4-24-70-31-SW",0,0,3.031763777213,1.037243798934,3.88217160441,0,0,0.246108867111,0,0,0,0,0,0,0,0,20.2767228691062,0,0,0,0,0,1.94593507764,0,0,0,0,0,2.6507625718903,10.317247537984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3565779993228,0,0,0,0,0,1.22174464114,0,0,0,0,0,10.317247599547,0,0,0.0606048645218,0,0,0,0,0.486488794165449,0.652628440599
"252","4-24-70-32-NE",0,0,7.386199883638,2.91755990251,5.98060325108531,0,0,13.310885988081,0,0,3.132708928211,0,0,0.159354734485,0,0,7.6028067485913,0,11.0224198771,0,0,0,0,0,0,0,0,0,1.66938625831419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311966368279,0,0,0,0,0,0.2325500980294,5.04552587765,0,0,0,0,0,0,0,0,0,0,11.01956087834,0,0,0,0,0,0.00286106204493,0,1.10087920828,0
"253","4-24-70-32-NW",0,0,5.79228620659,2.05037965492,0,0,0,1.3799293085512,0,0,2.42489628696,0,0,0,0,0,25.5328032910889,0,2.68744648885,6.61776510195,0,0,0,0,0,0,0,0,5.849054946774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470175318323,0,0,0,0,0,1.17195295633,9.0160199921063,0,0,0,0,0,0,0,0,0,0,9.21770055732,0,0,0.556814084796,0,0,0.0875110442764,0,0.31473241436652,0
"254","4-24-70-32-SE",0,0,0,0,2.29126065745,0,0,2.770303607767,0,0.002668825927348,0,0,0,2.038934945293,1.14433514987,0,5.464497984256,8.041965547427,22.3507170538,0,0,0,0.809373040839,0,0,0,0,0,0,3.60459022176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47558549348,1.56107280399,0,0,0,0,0,0,0,0,0,33.35415017291,0,0,0,0,0,0.817983053487,0,0.560012681292084,0.872662643584
"255","4-24-70-32-SW",0,0,0,0,0,0,0,1.20531650611,0,0,9.297171576159,0,0,0.248733021344,0,0,20.858429720858,0,6.50610205903,4.975412056504,0,0,1.04630634581,0.96693427522,0,0,0,0,12.293244854362,1.6641211779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.613020963723,0,0,1.4522062742158,0,0,0.532614582519,0,0.2395802245196,0.0953889590338
"256","4-24-70-33-NE",0,0,0,0,0,0,0,0.110090678788,0,0,5.63778414079897,0,0,0,0,0,27.270690170434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521377619453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
