"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC40","DeciduousCC60","DeciduousCC80","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC40","MixedwoodCC60","MixedwoodCC80","MixedwoodUP40","MixedwoodUP60","MixedwoodUP80","NA.","Pine100","Pine120","Pine140","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","PineCC60","PineCC80","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC40","WhiteSpruceCC60","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Rail..Hard.Surface","Rail..Vegetated.Verge","Reservoirs","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"2628","4-11-80-36-SW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21642194906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01667133262859,0,0
"2629","4-11-80-4-NE",0,0,4.78322855359,37.3846443771603,2.950695053214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.934237165889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68827896562937,0,1.864102406499
"2630","4-11-80-4-NW",0,0,0,8.5058397968768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211794827441,0,0.133463536534
"2631","4-11-80-4-SE",0,0,0,0,59.0357990433545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52263464572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04934736695349,0,0
"2632","4-11-80-4-SW",0,0,0,1.79804431071,41.4962568266181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11643573268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6992626322317,0,0,0,0,0,0,0,0.683090964070542,0,0.9680659963512
"2633","4-11-80-5-NE",0,0,0,25.7353749361271,7.3272784128119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.78362879029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652942226679,0,0.999787662354
"2634","4-11-80-5-NW",0,0,0,60.4147112292684,2.065213578438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05251613226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3250000837146,0,0,0,0,0,0,0,0.4295186402965,0,1.227911947009
"2635","4-11-80-5-SE",0,0,0,12.77470663807,27.1979937468749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2092697754291,0,0,0,0,0,0,0,5.78701972658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78701972659,0,0,0,0.3994361944912,0,0,0,0,0,0,0,0.480124179662672,0,0
"2636","4-11-80-5-SW",0,0,0,27.3736690535203,15.9853646522257,0,0.100064147291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5569104886666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10006414728,0,0,0,0,0,0,0,0,0,0,0,0.749658773156108,0,1.999600638835
"2637","4-11-80-6-NE",0,0,0,16.4367544120118,7.5703497574058,0,0,0,8.294706286886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9965916174,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0094319974673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.922631032375,0,0,0,0,0,0,0,0.2846708313019,0,1.896990074917
"2638","4-11-80-6-NW",0,0,0.19215910986752,5.876595110425,51.8136555625372,0,0,0,3.37450917242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.634873206974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00494052321,0,0,0,0,0,0,0,0.5597912899386,0,0.999819836897
"2639","4-11-80-6-SE",0,0,0,18.4743303827322,14.5474476419091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.912974679114,0,0,0,0,0,0,0,0,0,0,0,0,0,29.502478811178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4490409062453,0,0,0,0,0,0,0,0.538943806367515,0,3.026499988515
"2640","4-11-80-6-SW",0,0,0.714321479885,25.7163650960047,17.2452610707937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089675466797,0,0,0,0,0,0,0,0.2536157413651,0,1.910766530032
"2641","4-11-80-7-NE",0,0,26.594154964663,2.4158072159,0.76787598029,0,0,0,3.02902822079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.83123942386,9.07247018524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757495664976,0,0,0,0,0,0,0,0,0,0,0,0,0.121006680409,0,0,0,0,0,0,0,0.316584778742,0,1.188996586135
"2642","4-11-80-7-NW",0,0,10.696817815,5.8695973808807,20.470572836982,0,0,0,1.364580111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.329081961148,5.659170128551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220563315682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10894316312377,0,0.434972933243
"2643","4-11-80-7-SE",0,0,0,14.092068148401,0,0,0,0,27.19775229705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74823194658,9.43140237324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56467570847,0,0,0,0,0,0,0,0,0,0,0,0,0.945978079612,0,0,0,0,0,0,0,0.772119132263542,0,0.293015024199
"2644","4-11-80-7-SW",0,0,2.862774197128,0,8.94530782694683,0,0,0,5.80457232546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989437713047,23.3956972019395,24.215837266824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209640264636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90541271697584,0,0
"2645","4-11-80-8-NE",0,0,5.40465259449,16.384019527382,0,0,0,0,0,0,0,0,2.010919435793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40665094716e-05,0,0,0,0,0,0,0,2.3410100671905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7676768556697,0,0,0,0,0,0,0,0,0,0,0,0.8621847915304,0,0.999794671861
"2646","4-11-80-8-NW",0,0,20.7181548908459,25.949776074808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34254938029,5.076059072977,0,0,0,0,0,0,0,6.977042729216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.977042729219,0,0,0,0.8671424145656,0,0,0,0,0,0,0,0.3912086059394,0,0
"2647","4-11-80-8-SE",0,0,0,21.693117882272,7.52944283047,0,0,0,0,0,0,0,2.74521070352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.42782095581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98064709995697,0,0.997819543533
"2648","4-11-80-8-SW",0,0,0,63.5229896261821,1.29042998531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.610470775499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3304513291769,0,0
"2649","4-11-80-9-NE",0,0,45.67324904353,6.42859275475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309246694072,0,0,0,0,0,0,0,0.12349026382801,0,0.232878209263
"2650","4-11-80-9-NW",0,0,40.49817528085,0.0295249893304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.205492921209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197011689326,0,0
"2651","4-11-80-9-SE",0,0,40.29255890958,16.762960489865,1.70444830214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9265290391907,0,0.999773613796
"2652","4-11-80-9-SW",0,0,7.57081602702,33.030974955926,20.6790153255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01147332365601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7923951610695,0,0
"2653","4-12-75-19-NE",0,0,2.83504220112,0,0.299388371105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2814096552464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65692081127725,0,0
"2654","4-12-75-19-SE",0,0,0,5.403804013057,5.378535608754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.624441765299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19056552943838,0,0
"2655","4-12-75-20-NW",0,0,3.451849525272,0.683444829388,3.51571744966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7488122039102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07597143556911,0,1.039167682179
"2656","4-12-75-20-SW",0,0,0,0.0532977482555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2657","4-12-75-22-NE",0,0,2.70884820034,2.10521978677,3.9849248638672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342162328412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163837563445,0,0,0,0,0,0,0,0.37282899930073,0,0.569303757013
"2658","4-12-75-22-NW",0,0,0,1.4789098270281,1.26768569682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22835170006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797627615141,0,0,0,0,0,0,0,0.1195140822457,0,0
"2659","4-12-75-22-SE",0,0,5.8290262358101,1.7308971152641,5.93564312232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461236398052,7.96047964378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131156778026,0,0,0,0,0,0,0,0.92348259537343,0,0
"2660","4-12-75-22-SW",0,0,4.31235324564,0,7.0337433745602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91614083039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33629632851586,0,0
"2661","4-12-75-23-NE",0,0,0.11638167645782,2.73828841615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256718602402,0,0
"2662","4-12-75-23-NW",0,0,0,6.8077026874047,0.578166303378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899158769873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495237878378503,0,0
"2663","4-12-75-24-NW",0,0,0.1024771246037,11.8368319037895,0.117043585895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2056236477,0,0,0,0,0,0,0,0.7661418290652,0,0
"2664","4-12-75-26-SW",0,0,0,10.933062926256,4.5733375398232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223613187035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1652674012508,0,0
"2665","4-12-75-27-SE",0,0,0,0.148749426002,2.141531659509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166552988882553,0,0
"2666","4-12-75-27-SW",0,0,0,0.00689209649116,0.651630599589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257219581034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03320496192867,0,0
"2667","4-12-75-29-NW",0,0,0,0,1.52586817883,0,0,0.5393593793039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4705899464797,0,0,0,0,0,0,0,0.02869617575602,0,0
"2668","4-12-75-29-SW",0,0,0.4729387709301,3.19226210481,10.99673019462,0,0,2.37587029349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663289624368,0,0,7.577824496998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53275842308274,0,1.303343465441
"2669","4-12-75-30-NE",0,0,0,1.39457319349,2.15807744179,0,0,28.07376780077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362561347571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8941063683264,0,0,0,0,0,0,0,0.215924140056,0,0
"2670","4-12-75-30-NW",0,0,3.3333683123175,0,0,0,0,8.29636388479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7153455695361,0,0,0,0,0,0,0,0.05656478634211,0,0
"2671","4-12-75-30-SE",0,0,0,0.291538647273,0,0,0,32.908408158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.602167994132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57183324436,0,0,0,0,0,0,0,0.61458856541703,0,0.235678389203
"2672","4-12-75-30-SW",0,0,0,5.496822074324,0,0,0,6.098200204992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.292057920801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2673","4-12-75-31-NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134717986079,0.0139543898194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2674","4-12-75-31-NW",0,0,3.085632858702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.70870083782,0.595240364996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2675","4-12-75-31-SW",0,0,19.1853113144213,1.423588313899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.857206129544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27100536576248,0,0
"2676","4-12-75-35-NE",0,0,0,0.0782343385392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016604215305,0,0
"2677","4-12-75-35-SW",0,0,0,0,0.194927686087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013268360988,0,0
"2678","4-12-75-36-NW",0,0,0,1.5866695925297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10519098060851,0,0
"2679","4-12-76-1-SW",0,0,0,2.04406923439199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349222878698,0,0,0,0,0,0,0,0.16482768133743,0,0
"2680","4-12-76-15-NE",0,0,0,0,0,0,0,0,0,0,0,0,0,3.45116285179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113393123696,0,0,0,0,0,0,0,0.0141509089822,0,0
"2681","4-12-76-15-NW",0,0,0,0,0,0,0,0,0,0,0,0.263145147519,0,2.50095847759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230106253028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230106119851,0,0,0,0,0,0,0,0,0,0,0,0.0337556338236,0,0
"2682","4-12-76-18-NW",0,0,25.5818091619704,0.39816744594383,3.0373749096491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1769242811431,0,0
"2683","4-12-76-18-SW",0,0,12.0024389596772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2684","4-12-76-22-SE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175715482148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175715482138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2685","4-12-76-22-SW",0,0,0,0,0,0,0,0,0,0,0,1.42817526889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063198765591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631987882379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2686","4-12-76-31-NW",0,0,0,0,15.1095601392752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2687","4-12-77-1-NE",0,0,15.2170571829,10.1923542955534,11.2582113091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54913660365915,0,0
"2688","4-12-77-1-NW",0,0,15.8837283607,5.656194757898,0.439573884926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687403588341,0,0,0,0,0,0,0,0,0,0,0.61540514643266,0,0
"2689","4-12-77-1-SE",0,0,14.6106058324,14.352547903683,6.962099220825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40143610552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2690","4-12-77-1-SW",0,0,11.13307203964,17.955414030708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368791686939,0,0
"2691","4-12-77-18-SE",0,0,0,0,0.656492788651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00362809957396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00362804793084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2692","4-12-77-19-NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33520832125,0,0,0,0,0,0,0,0,0,0,0,0.0368494720372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3720573885057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2693","4-12-77-19-NW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390312345621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390313598174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2694","4-12-77-19-SE",0,0,0,0,0.74078089822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.04007284214,0,0,0,0,2.10249211913,0,0,0,0,0,0,5.48640946901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.52647942316,0,0,0,0.00507011605461,0,0,0,0,0,0,0,0,0,0
"2695","4-12-77-19-SW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381393534866,0,0,0,0,0,0,0.611976433919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611976540483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
