"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","MixedwoodUP40","Pine10","Pine100","Pine120","Pine140","Pine40","Pine60","Pine80","PineCC0","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC10","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Peat.Mine","Pipeline","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"728","4-15-72-20-NE",0,0,20.6209945418678,0,0,0,0,10.3459310925,14.294755561337,0,0,0,0,0,0,0,0,4.1714370163578,0,0,0,0,4.50644300572,0,2.033236295898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51206480273,0,0,0,3.2532942781e-05,0,0,3.24114293832e-05,0,0,0,0,0,0,0,0.0326459085496,0,1.00022356083
"729","4-15-72-20-NW",0,0,23.3718351425622,0,0,0,0,19.0630194181,14.5380116932705,0.7152413079197,0,0.234756740411,0,0,0,0,0,3.46179592331209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96366300597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715241307946,0,0,0,0,0,0,0,0.105526533132,0,0
"730","4-15-72-20-SE",0,0,1.26061285346,0,0,0,0,0,3.36951121216,0,0,0,0,0,0,0,0,36.65459790948,0,0,0,0,1.069727136871,0,5.054277397097,3.1562767694,0,0,0,3.87392605429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58708314116,0,0,0,0,0,0,0,0,0,0,0,0.228576579556,0,0,0,0.254367947895582,0,0
"731","4-15-72-20-SW",0,0,6.9203093063093,2.994034275896,0,0,0,0,8.30950945569576,8.348545840752,0,0.201880434184,0,0,0,0,0,12.973672854858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628256980882,0,0,0,1.87964472974,1.560296531524,0,0,0,0,0,0,0,0,8.348545840715,0,0,0,0.21472902253082,0,0,0,0.19706615838434,0,0.475163400596
"732","4-15-72-21-NE",0,0,24.674056549179,1.443528255421,0,0,0,0,28.945676875795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240410431016,0,0,0,0,0,0
"733","4-15-72-21-NW",0,0,35.232724074326,0,0,0,0,4.07313275633,25.152397621121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396564515612,0,0,0,0,0,0
"734","4-15-72-21-SE",0,0,35.942483625697,0,0,0,0,0,0.344109090935,0,0,0,0,0,0,0,0,3.18164612033,0,0,0,0,0,0,0,0,0,0,0,3.1057717341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95901323007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643254996526,0,0,0,0,0,0
"735","4-15-72-21-SW",0,0,24.7827024337351,0,0,0,0,0,10.3823258966116,0,0,0,0,0,0,0,0,4.6981573518015,0,0,0,0,0,0.464200778306,2.16776331336,0,0,0,0,5.139963485953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8049195738,1.84650760646,0,0,0,0,0,0.0001541645965403,0,0,0.0001540167104462,0,0,0,0.33963603609631,0,0,0,0.238955511327,0,0
"736","4-15-72-22-NE",0,0,33.508041260513,16.7953401626401,0,0,0,0,1.15147149646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39857403055,6.5833394025345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457625428327,0,0,0,0.215971290553,0,0
"737","4-15-72-22-NW",0,0,33.261098565671,1.783653146451,0,0,0,0,15.6037688534157,0,0,0,0,0,0,0,0,3.5309132902714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219562268733,0,0,0,0,0,0
"738","4-15-72-22-SE",0,0,17.1001605447151,0,0.0499871702553,0,0,0,0,0.519450194725,0,0,0,0,0,0,0,11.6819498590196,0,0,0,0,0,0,0,8.38702251366,0,0,0,0.11468590113,0,0,0,0,0.0938702545094,12.7273327004375,0,0,0,0,3.590218013011,0,0,0,0,0,4.14675454634,0,0,0,0,0.000199869999862,0,0,0.519650064714651,0,0,0,0,0,0,0,0.00206421586662,0,0.637609917635
"739","4-15-72-22-SW",0,0,35.129338073326,1.513506522608,3.93554235569,0,0,0,4.80948976634,0,0,0,0,0,0,0,0,3.069761985189,0,0,0,0,0,0,0,0,0,0,0,0.448371095983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.77960294796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"740","4-15-72-23-NE",0,0,9.27140735331,0,0,0,0,5.323477132873,22.2068067313,0,0,0,0,0,0,0,3.49227473854,12.338364205595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289433234185,0.912799096078,0,0,0,0.186174988488,1.6069456415,0,0,0,0,0,0,0,0,0,0,0,0,0.8951800470295,0,0,0,0.298203906912,0,0.315302508233
"741","4-15-72-23-NW",0,0,0,0,0,0,0,0,6.908112295295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.742971295776,38.310062795316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01021238626635,0,0,0,0,0,0
"742","4-15-72-23-SE",0,0,0.00592034743687,0,0,0,0,0,13.299748583246,0,0,0,0,0,0,0,2.7200118962848,10.47951999982,0,0,0,0,0,0,0,0,0,0,0,1.79225457089,0,0,0,0,0,0,0,0,0,9.6066482199,15.379598018469,0,0,0,0,2.16498592952,4.4580198667749,0,0,0,0,0,0,0,0,0,0,0,0.0372826713797,0,0,0,0.2160199230981,0,0.4537957188918
"743","4-15-72-23-SW",0,0,0,0,0,0,0,0,27.755371690366,0,0,0,0,0,0,0,8.7774215296501,0.736037870612,0,0,0,0,0,0,0,0.00324861784134,0,0,0,0,0,0,0,0,1.092608059607,0,0,0,0,0.146608828415,19.5606361320604,0,0,0,0.221451382006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73499826297253,0,0,0,0.2988909048634,0,0
"744","4-15-72-24-NE",0,0,0.786619860437,0,0,0,0,0.711731855264,21.700445591312,0,0,0,0,0,0,0,0,3.516471406104,0,0,0,0,0,0,0,0,0,0,0,4.65086768033,0,0,0,0,0,0,0,0,0,0,3.27739146404,0,0,0,0,4.46402221881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306013847825,0,0
"745","4-15-72-24-NW",0,0,0,0,0,0,0,1.45373790553,8.2186368097795,0,0,0,0,0,0,0,0,4.818705343682,0,0,0,0,0,0,0,0,0,0,0,1.469408098776,0,0,0,0,0,0,0,0,0,0,19.6302589468268,0,0,0,4.888372677072,3.366218111621,1.2045826438694,0,0,0,0,0,0,0,0,0,0,0,0.1349506078253,0,0,0,0,0,0.521294278561
"746","4-15-72-24-SE",0,0,0.686213952565,0,0,0,0,1.17420886807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134531948049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016174195602,0,0
"747","4-15-72-24-SW",0,0,6.567865357647,0,0,0,0,33.8261015811,0,0,0,0,0,0,0,0,0,0.8369820537845,0,0,0,0,0,0,0,0,0,0,0,6.15246643531,0,0,0,0,0,0,0,0,0,0,9.9771480204134,0,0,0,0,2.336652986751,4.7683079376862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3173362622136,0,0
"748","4-15-72-25-NE",0,0,0,0,0,0,0,7.51950538873,28.2251941655782,0,0,0,0,0,0,0,0,13.515543286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.417662284501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606459844075,0,0
"749","4-15-72-25-NW",0,0,9.8553198894116,0,0,0,0,5.038865195189,48.605784770707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16158893139955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875145584948,0,0,0,0.49614305830183,0,0
"750","4-15-72-25-SE",0,0,0,0,0,0,0,11.276101071976,48.5176487784849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495212100691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358601720027,0,0,0,0.2279070720409,0,0.525518324839
"751","4-15-72-25-SW",0,0,0,0,0,0,0,0,38.3109841039622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6011672583665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3825233161777,0,0,0,0.168891697835,0,0
"752","4-15-72-26-NE",0,0,6.118338013448,0,0,0,0,12.2125469978,16.5662178434538,0,0,0,0,0,0,0,0,3.584273148483,0,0,0,0,0,0,0.929387022306,0.0960583815268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1570712571358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2705406767611,0,0.289325875286
"753","4-15-72-26-NW",0,0,1.81316010805,0,0,0,0,2.18353593479829,28.8443311537444,0,0,0,0,0,0,0,0,6.189740367907,0,0,0,0,0,0,3.80909967604,0.270388949223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7493401244725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3299623255978,0,0
"754","4-15-72-26-SE",0,0,1.377476564611,0,0,0,0,4.165754579259,31.67335922531,0,0,0,0,0,0,0,0.2156078436436,0.73152094075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8412142373439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82020050082246,0,0.16028148873291,0,0.3005346912654,0,0.174271677889
"755","4-15-72-26-SW",0,0,0,0,0,0,0,21.356881399865,20.647817071795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5928835509757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321751406511908,0,0,0,0,0,0
"756","4-15-72-27-NE",0,0,0,0,0,0,0,3.14192062028,20.41617039016,0,0,0,0,0,0,0,0,4.38989787169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.319888429937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2815367573256,0,0
"757","4-15-72-27-NW",0,0,8.058453800267,0,0,0,4.19749692807,7.59024419089,36.747174390659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.918536385492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3299465047085,0,0
"758","4-15-72-27-SE",0,0,0.458651089002,11.9142033498852,0,0,0,1.14528180396,26.865296674931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3009474849046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3704313288213,0,0,0,0,0,0.538170246946
"759","4-15-72-27-SW",0,0,36.34145936785,2.63069533461,0,0,0,0,19.8760121008503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.830383743598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"760","4-15-72-28-NE",0,0,28.53401033416,0,0,0,0,16.78426376359,19.403895742504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321926075206,0,0
"761","4-15-72-28-NW",0,0,38.0269217347819,0,0,0,0,0,24.441595421571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953309198977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4710577412333,0,0
"762","4-15-72-28-SE",0,0,51.8663378896353,0,0,0,0,0,13.8980101256836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588370062546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"763","4-15-72-28-SW",0,0,24.2457413003893,0,0,0,0,0,31.404886848537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"764","4-15-72-29-NE",0,0,33.86551005544,0,0,0,0,0.8258178290012,9.9900697005601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0409006163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86447096460178,0,0
"765","4-15-72-29-NW",0,0,6.15204285858,0,0,0,0,33.917779425064,11.824192893665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0229374775671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3124559100737,0,0
"766","4-15-72-29-SE",0,0,23.5457659836322,0,0,0,0,5.631435585539,20.57800477581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46988744205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901231381167,0,0
"767","4-15-72-29-SW",0,0,14.2188018922762,0,0,0,0,40.38092890108,12.3400469871312,0,0,0,0,0,0,0,0,0.0185458599231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052503700245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7086363529543,0,0
"768","4-15-72-3-NE",0,0,6.743992013721,1.02732441691,0,0,0,0,2.4899561027277,0,0,0,0,0,0,0,2.53613465158,5.58086054875255,0,0,0.000340766103071,0,0,0,0,0,0,0,0,1.78803191964,0,0,0.0479930003912,0,0,0,0,0,0,0,0,0,0,0,2.965404395049,5.984540085752,0,0,0,0,0,0.584810442456072,0,0,0.614254161118296,0,0,0,0.094406106652,0,0,0,0.25944744538559,0,0.150230161285
"769","4-15-72-3-NW",0,0,3.381411349946,0.708848217137,0,0,0,0,1.6687403400617,0,0,0,0,0,0,0,0,0,0,0,4.94014969477e-06,0,0,0,0,0.0714604120716,0,0,0,1.87410048273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93781975381e-06,0,0,0,0,0,0,0,0.0268806343856,0,0
"770","4-15-72-3-SE",0,0,9.305544048004,0,0,0,0,0,0,0,0,0,5.255223181166,0,0,0,0,0.664653272512,0,0,0.000140760264043,0,0,1.06960036824,0,18.482528884536,0,0,0,10.8001273124,0,0,0.034438262208271,0,0,0,0,0,0,0,0,0,0,0,2.89343926192,0,0,0,0,0,0,0.659111353306,0,0,0.693689825858175,0,0,0,0,0,0,0,0.2576719071917,0,0
"771","4-15-72-3-SW",0,0,6.526820714213,5.7113804102956,0,0,0,0,0,0,0,0,2.378514494103,0,0,0,0,3.724557809522,0,0,0,0,0,3.45999257525804,0,7.104744850372,0,0,0,6.693230942878,0,0,0.0937051820934,0,0,0,0,0,0,0,3.07098158866,0,0,0,0.6942158842949,0,0,0,0,0,0,0,0,0,0.0937050525693,0,0,0,0,0,0,0,0.2535913225161,0,0
"772","4-15-72-30-NE",0,0,0,0,0,0,0,9.175185053393,36.52926765426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85652169418,0,0,0,0,9.54405956378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80741824697138,0,0.0751254200728
"773","4-15-72-30-NW",0,0,0,0,0,0,0,24.09664812707,40.0071850378305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4778266137477,0,0,0,0.3181554966574,0,0
"774","4-15-72-30-SE",0,0,19.8745865246499,0,0,0,0,0,28.981754621033,0,0,0,0,0,0,0,0,2.020049001492,0,0,0.0009956232349068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03930859688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009961916267933,0,0,0,0.0621788861861,0,0,0,0.66812488235863,0,0.254724856873
"775","4-15-72-30-SW",0,0,0.70034642229604,0,0,0,0,24.6977557791619,38.0427859871112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68412819020591,0,0,0,0.1234777140926,0,0
"776","4-15-72-31-NE",0,0,11.740930610902,0,0,0,0.459756730026,0.184192948317,37.2256158124805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1420420218566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"777","4-15-72-31-NW",0,0,8.804367341858,0,0,0,11.0225094074,0,34.1861212287139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.38779929634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021466242011927,0,0
"778","4-15-72-31-SE",0,0,0,0,0,0,0.0846032038028,27.22736017882,22.219691607579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265471143293,0,0,0,0,6.67818916287861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109473418073,0,0,0,0.41128459140378,0,0.284770434603
"779","4-15-72-31-SW",0,0,0,0,0,0,7.952787567563,8.198255102238,44.237249649684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159469042391,0,0,0,0,0.824919056003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398511264049,0,0,0,0.2050998037579,0,0
"780","4-15-72-32-NE",0,0,0.306261450373,0,0,0,0,0,17.5837275886478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17883792244049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"781","4-15-72-32-NW",0,0,10.8521039822611,0,0,0,0,0,11.925448488028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9767948298733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999942221613,0,0.147435292393
"782","4-15-72-32-SE",0,0,7.425106458452,0,0,0,0,0,55.60071688001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04075805969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2851966900517,0,0
"783","4-15-72-32-SW",0,0,9.19269295759,0,0,0,6.72199856888,11.228422416377,25.757630594988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6141606047921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35760034244984,0,0.303418618219
"784","4-15-72-33-NE",0,0,2.46670925303,0,0,0,0,0,4.237294749343,0,0,0,0,0,0,0,0.16555556096106,2.57031111877675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7404433560254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1356730198093,0,0
"785","4-15-72-33-NW",0,0,0.279305654752,0,0,0,0,0,16.285059518207,0,0,0,0,0,0,0,0,2.37914463428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448972157376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"786","4-15-72-33-SE",0,0,13.653915732,0,0,0,0,10.6080111914,32.1920704229052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.901078892673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287971448883,0,0
"787","4-15-72-33-SW",0,0,12.745088406849,0,0,0,0,2.9019100087,47.8518733042641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565335874847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5610861356024,0,0.301685561653
"788","4-15-72-34-NE",0,0,0,0,0,0,0,12.8543709887058,12.987842137839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2398423242721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47845083237811,0,0
"789","4-15-72-34-NW",0,0,0,0,0,0,0,7.09200056559483,11.66517228692,0,0,0,0,0,0,0,0.902521359093031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.075787580526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336901875902,0,0
"790","4-15-72-34-SE",0,0,0,0,0,0,0,0.269232799549,4.5767151255581,0,0,0,0,0,0,0,0,3.551202550793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128250361149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324581487622,0,0
"791","4-15-72-34-SW",0,0,0.43166231992,0,0,0,0,0,10.1734790478793,0,0,0,0,0,0,0,0.793727702063,0.0379791770124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73836982916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"792","4-15-72-35-NE",0,0,0,0.39405519514515,0,0,0,9.74607135418038,0,0,0,0,0,0,0,0,1.86666664339,19.0886710802765,0,0,0,0,0,0,0,0.41283667996793,0,0,0,0,0,0,0,0,0,0.308373677892,0,0,0,0,20.0595856834025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54437908437116,0,0
"793","4-15-72-35-NW",0,0,0,0,0,0,0,29.9497170544337,2.94114677158692,0,0,0,0,0,0,0,0.192463403576,2.59176681656,0,0,0,0,0,0,0,0.0017303577343397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1095756077853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09684449749762,0,0
"794","4-15-72-35-SE",0,0,18.36743294697,0,0,0,0,4.603157488,23.094306773491,0,0,0,0,0,0,0,0,0.319434268995,0,0,0,0,0,0,0,0.259492526013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.049993096432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51855819934554,0,0
"795","4-15-72-35-SW",0,0,0,0,0,0,0,20.78491274543,11.439910159313,0,0,0,0,0,0,0,0,8.42080272823,0,0,0,0,0,0,0,7.62956112622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.914798571623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72861337072131,0,0
"796","4-15-72-36-NE",0,0,1.29187024583001,0,0,0,0,5.749616280797,16.3433160356443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1804765083109,0,0,0,0,0,0,0,0.1095185529724,0,0,0,0,0,0,0,0,0,0.629434026347,0,0,0,9.2474397094e-05,0,0
"797","4-15-72-36-NW",0,0,0,0,0,0,0,4.275144095582,0.0231296750299,0,0,0,0,0,0,0,0,19.0033648404314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.766608605549,0,0,0,0,24.9820660721286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00803426513112,0,0
"798","4-15-72-36-SE",0,0,3.97874320352,0,0,0,0,10.4367788174851,29.333768620219,0,0,0,0,0,0,0,0,6.769040056955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9175639495388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585442533921,0,0,0,0.318489671115,0,0.379826921015
"799","4-15-72-36-SW",0,0,6.72744413927238,0,0,0,0,7.522090644283,43.2594110492254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54542693209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938991993999,0,0,0,0.329879709409,0,0
"800","4-15-72-4-NE",0,0,11.33531235231,0,0,0,0,6.184254608966,1.049405298133,0,0,0,0,0,0,0,0,2.72984843815,0,0,0,0,0,0,0,0,0,0,0,2.34182871796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"801","4-15-72-4-NW",0,0,12.84040003357,0,0,0,0,3.981195613476,12.1223361065,4.74547537221,0,0,12.824288085718,0,0,0,0,11.8818300342102,0,0,0,0,0,0,0,0,0,0,0,0.0884871159359,0,0,0,0,0,0,0,0,0,0,0.188775056378,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74547537226,0,0,0,0,0,0,0,0.3313453095096,0,0
