"","QSLinkID","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC20","DeciduousCC40","DeciduousCC60","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC20","MixedwoodCC40","MixedwoodCC60","NA.","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","PineCC60","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC20","WhiteSpruceCC40","WhiteSpruceCC60","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"12412","4-7-90-34-SE",0,0,0,0,0,0,0,2.802303473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12413","4-7-90-34-SW",0,4.256609879089,0,0,0,0,5.385849411323,20.0443018994731,0,0,0,0,0,0,0,0,2.846865268556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.958737178426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12414","4-7-90-35-NE",0,0,0,0,0,0,0,10.905523440722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729581748077,0,0
"12415","4-7-90-36-NE",0.235797273028,0,0,0,0,0,0,1.447665677987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12416","4-7-90-36-NW",7.86881582851,0,0,0,0,0,0,0.12009067716227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227128699089,0,0
"12417","4-7-90-36-SE",48.8277209408673,0,0,0,0,0,0,1.40757455872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321165218997,0,0
"12418","4-7-90-36-SW",11.5718232792254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0896805842439,0,0
"12419","4-7-90-4-NE",31.4518621667835,0,0,0,0,0,0,0,0,4.440471750705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.90035511909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690883203556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12420","4-7-90-4-NW",33.2390254349201,0,0,0,0,0,0,0,0,8.51230809533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5255254775,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72756854611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69718716438421,0,0.999384287925
"12421","4-7-90-4-SE",22.657111725705,0,0,0,0,0,0,0,0,8.79409342608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6569000941858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495335740072,0,0
"12422","4-7-90-4-SW",45.1060630748442,0,0,0,0,0,0,0,0,4.868104827871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.791852678493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98627890991034,0,0
"12423","4-7-90-5-NE",62.764842391226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5935829887021,0,0
"12424","4-7-90-5-NW",66.0964927807672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926764825095459,0,0.988684821871
"12425","4-7-90-5-SE",61.4988344914373,0,0,0,0,0,0,0,0,4.61045741299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53508162553885,0,0.999388618412
"12426","4-7-90-5-SW",65.6939500402944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8267784711397,0,1.998802361251
"12427","4-7-90-6-NE",47.4658728063246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4396330405218,0,0.999408205975
"12428","4-7-90-6-NW",46.079185171065,0,0,0,0,0,0,0,0,18.329316610516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4182156130044,0,0.999417483239
"12429","4-7-90-6-SE",45.6252361136345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58664460099742,0,0.999411748216
"12430","4-7-90-6-SW",34.7204674984805,0,0,0,0,0,0,0,0,17.2951103635729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694624421691,0,0,0.2169833771572,0,0,0,0,0.349664712141,0.0630709388732,0
"12431","4-7-90-7-NE",26.732313231138,0,0,0,0,0,0,0,0,25.53967590386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20517834574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410043971406245,0,0.99940888319
"12432","4-7-90-7-NW",6.8352408404717,0,0,0,0,0,0,0,0,27.8306476232936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3805328023201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1449205212674,0,0.562960799783
"12433","4-7-90-7-SE",62.77624034075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16946600005398,0,0.989829958332
"12434","4-7-90-7-SW",52.7215190502186,0,0,0,0,0,0,0,0,12.8244322890381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8516734773291,0,0
"12435","4-7-90-8-NE",61.664290003183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4356946357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33848022129945,0,0.641543662986
"12436","4-7-90-8-NW",54.7061718035387,0,0,0,0,0,0,0,0,7.02233234398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42962052752974,0,0.353722558617
"12437","4-7-90-8-SE",46.1973387625027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.17161070265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5545909480645,0,0.998596573252
"12438","4-7-90-8-SW",61.5384014278313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14393121782433,0,1.592518339486
"12439","4-7-90-9-NE",34.5952331466789,0,0,0,0,0,0,0,0,2.27148016611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.17511920797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481812225766,0,0.148335655621
"12440","4-7-90-9-NW",56.434724659515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1820075359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35663111840163,0,0
"12441","4-7-90-9-SE",64.471232564591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422454681818,0,0
"12442","4-7-90-9-SW",60.5005230818382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.588181037645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4808761861277,0,0
"12443","4-7-91-1-NE",0,0,0.539888402051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.757754252107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92647549683,0.8312796545917,0,0,0,0,0,0,0,0,0,0,0
"12444","4-7-91-1-NW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.265156599184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30047592457,0,0,0,0,0,0,0,0,6.08849470659,4.096634941064,0,0,0,0,0,0,0,0,0,0,0.33398579978
"12445","4-7-91-1-SE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.05079474038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.375535582249,8.6518638703438,0,0,0,0,0,0,0,0,0,0,0.023388309698
"12446","4-7-91-1-SW",0,1.7810536833129,0,0,0,0,0,4.69346507196,0,0,0,0,0,0,0,0,0,0,0,33.5545344799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38460295284,0,0,0,0,0,0,0,0,8.93383053594,24.620701349653,0,0,0,0,0,0,0,0,0,0,0
"12447","4-7-91-10-NE",0,52.164845609729,0,0,0,0,0,4.56458123883,0,0,1.37100336352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41286303968438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879017252817,0,0
"12448","4-7-91-10-NW",0,1.3366585302428,4.9065284345264,4.3132271457,0,0,0,0.127047659357,0,0,8.797762229874,11.954111217164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010166094,15.52901545876,1.059883552073,0,0,0,0,0,0,0,0,0,0,0,0.40726629758,0,3.033344940026,11.6412307262492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153733274369,0,0.999376131113
"12449","4-7-91-10-SE",0,33.564558128091,0,0,0,0,0,6.36473847032,0,0,4.663984240761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.187467244888,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02009552157,0,0.600922844185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36792264838253,0,0.62630410508
"12450","4-7-91-10-SW",0,4.0623645268016,0,8.65474873465,0,0,0,0,0,0,19.221838459226,1.972235507075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.124533584933,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8681011495671,1.510458573847,6.3903950275036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1376390391357,0,0.9948679699323
"12451","4-7-91-11-NE",0,52.9772597495561,1.1279259157,2.79355465888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51820198949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74434922345868,0,0.734775745613
"12452","4-7-91-11-NW",0,51.651321923615,0,0,0,0,0,0.000758039264033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.909388507212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087380056624,0,0.999354648198
"12453","4-7-91-11-SE",0,28.712343860781,8.35308130895,0.0559474026055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477975788446796,0,0.154696112724
"12454","4-7-91-11-SW",0,54.2728119209503,0.125393351084,0,0,0,0,0.000910583421636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5298754948108,0,0
"12455","4-7-91-12-NE",0,20.710342548761,6.58621076474,0.092018243177,0,0,0,9.05120752288,0,0,0,0.874796696651,0,0,0,0,0,0,0,0,0,0,0,0,1.34209298423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12456","4-7-91-12-NW",0,48.874572567892,1.98478159815,2.6877844510659,0,0,0,10.5467128331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00954096274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1075610900751,0,0.999341316292
"12457","4-7-91-12-SW",0,20.947200942191,0.17355149653772,2.353835057071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09442356490932,0,0.985050220138
"12458","4-7-91-13-NE",0,14.5765825954418,1.05748882542,0,0,0,0,34.25646210125,0,0,0.890782756922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969289728419,0,0,0,0,0,0,0,0,0,4.53817396859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4941711152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12459","4-7-91-13-NW",0,28.0371467284829,11.9359954954,0,0,0,0,26.5549643703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12460","4-7-91-13-SE",0,13.242820201588,7.635755914213,0.05376975013115,0,0,0,45.614486955381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424127318682,0,0.999327865986
"12461","4-7-91-13-SW",0,41.4423062895095,7.02355269541,0,0,0,0,18.68165260567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.057138353723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4362132239797,0,0.999336041562
"12462","4-7-91-14-NE",0,58.363813134718,6.55243899982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473762517553,0,0.239650473373
"12463","4-7-91-14-NW",0,46.0418691285801,5.650693025354,0,0,0,0,5.2025830557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888734613682,0,0.959386417684
"12464","4-7-91-14-SE",0,60.6737172228541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8788558760895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97508753020596,0,0
"12465","4-7-91-14-SW",0,56.154817326842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.958055590258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11548114549796,0,0.18642247053
"12466","4-7-91-15-NE",1.0141978488,25.392225849769,34.480790680291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89029749422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177860242921
"12467","4-7-91-15-NW",4.581150733376,46.907508762419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.875556485419,0,0,0,0,0,0,0,0,0,0,0,0.077547980391,11.4976282612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952759456964,0,0.903186435994
"12468","4-7-91-15-SE",0,63.0666320183536,0.099522465769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359898683411,2.38289870248341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15697890536,0,0.999371003054
"12469","4-7-91-15-SW",16.077301388513,14.436060525002,1.368916549013,4.035540160913,0,0,0,0,0,1.569844728375,0.677253723629,1.9646597682508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.829265200167,0.19271046953471,0,0,0,0,0,0,0,0,0,0,0,0,3.081324495917,0,1.280934750379,1.5885913889548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544080503539795,0,0
"12470","4-7-91-16-NE",18.798771981016,2.0276379222559,1.90061945956,0,0,0,0,0,0,0.374622872714,0,0,0,0,0,0,0,0,0,0,0,4.58148342565,0,0,0,0,0,0,0,0,0,0,0,1.34317725771,33.732639535389,0,0,0,0,0,0,0,0,0,0,0,0,0.394388508761,0,0,0,0,0,0,0,0,0,0,0.0402085844695,0,0,0,0,0,0,0,0,0,0,0.0479434363106,0,0.152558302409
"12471","4-7-91-16-NW",11.688893464104,12.0939720876835,4.87281245651,0,0,0,0,2.61333985657,0,1.428717265612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7162299172304,3.6755890974532,0,0,0,0,0,0,0,0,0,0,0,0,0.342347396395,0,0,9.8419768358941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3848585759403,0,2.796323790529
"12472","4-7-91-16-SE",7.05290880049,11.600811769337,0.173839136422,0.393985464285,0,0,0,6.287842266261,0,2.97088596941,0,2.2384661747977,0,0,0,0,0,0,0,0,0,0,0,2.799463924011,0,0,0,0,0,0,0,0,0,10.734701399431,2.15529338516,0,0,0,0,0,0,0,0,0,0,0,0,10.8704332546,0,2.281591265385,3.257021994452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557152615894,0,0.999389380503
"12473","4-7-91-16-SW",5.539731857469,24.057198936578,0,0,0,0,0,0.5060351612354,0,0.900613736645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.507635540445,5.042763572094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238181795519873,0,1.4002077678391
"12474","4-7-91-17-NE",24.264818950964,3.713306996925,2.46065817873,0,0,0,0,0,0,2.301096086396,0,0,0,0,0,0,0,0,0,10.6108521869,0,3.395434345114,0,0,0,0,0,0,0,0,0,0,0,6.4525074913026,0,0,0,0,0,0,0,0,0,0,0,0,0,8.756920589304,0,0,0,0,0,0,0,0,0,0,0,0,9.54752391659,0,0,0,0,0,0,0,0,0.2925248902798,0,2.813852335769
"12475","4-7-91-17-NW",48.611914224366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6349069908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31572009973,0,0,0,0,0,0,0,0,0,0,0,0,8.5655669841,0,0,0,0,0,0,0,0,0.4929084397571,0,1.8551784877373
"12476","4-7-91-17-SE",0,1.461663861684,0,0,0,0,0,0,0,1.90790929264,0,0,0,0,0,0,0,0,0,4.89489674429,0,2.3212357732298,0,0,0,0,0,0,0,0,0,0,0,28.060020239305,24.242330524385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29983505122,0,0,0,0,0,0,0,0,0.400207218835266,0,6.267492137832
"12477","4-7-91-17-SW",12.3274343272104,6.51029996231159,3.791705061233,0,0,0,0,11.1694702744257,0,4.4738029301,0,0,0,0,0,0,0,0,0,3.680039374369,0,1.69315647485,0,0,0,0,0,0,0,0,0,0,0,0.773349964003,15.32565990037,0,0,0,0,0,0,0,0,0,0,0,0,0.0353280045129,0,0,0,0,0,0,0,0,0,0,0,0,3.662476531885,0,0,0,0,0,0,0,0,0.47733812397547,0,1.910305179063
"12478","4-7-91-18-NE",44.9780395532484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4776311384,0,0.949495027377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16291754799,0,0,0,0,0,0,0,0,0,0,0,0,15.4776304468,0,0,0,0,0,0,0,0,0.00467660615176335,0,0.553177589027
"12479","4-7-91-18-NW",63.643715431022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480689763680668,0.76653226858,0.8277056844594
"12480","4-7-91-18-SE",39.6840988852997,6.974186514551,1.1916097364,0,0,0,0,12.561091811709,0,0,0,0,0,0,0,0,0,0,0,1.35224218986,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29877658145,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17560268579,0,0,0,0,0,0,0,0,0,0,0,0,1.35224140392,0,0,0,0,0,0,0,0,0.6708601942694,0,0.683381325458
"12481","4-7-91-18-SW",52.4728603744635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8860193890061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3430743696553,0.93905298021818,0.704601529178
"12482","4-7-91-19-NE",63.969373851503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637240578311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5890808147607,0,0.714227738241
