"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC20","MixedwoodCC40","NA.","Pine0","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC20","PineCC40","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"4095","4-14-90-14-SW",0,0,10.623598750639,0,20.9087187205998,0,0,5.347202618159,22.661650910654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888626540983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40925603656834,0,1.00015794786
"4096","4-14-90-15-NE",0,0,16.9458647698379,0,0.466099954878,0,0,0,37.8055940270768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4097","4-14-90-15-NW",0,0,20.368438457805,0,0,0,0.0710765081037,10.881615497568,29.17368305241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822210421091,0,5.472824032599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4098","4-14-90-15-SE",0,0,28.209023182032,0,4.87352105291123,0,0.756451554812,0,20.7740208980262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1400376076526,0,1.299272834242
"4099","4-14-90-15-SW",0,0,28.896434861628,1.2003246805706,0,0,8.40568257106,0,17.219916390369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.029035032069,0,3.2805464572673,0,0,0,0,0,0,0,0,0,0.929407162917,0,0,0,0,0,0,0,0.02238227686489,0,0
"4100","4-14-90-16-NE",0,0,28.995146192167,0,0,0,0,12.625432437093,2.12273491036,0,0,0,0,0,0,0,0,0,0,0,0,0,7.058866604279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13632989963,0,8.535011789326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4101","4-14-90-16-NW",0,0,3.908413130152,0,0.638546535552,0,0,44.767865219576,7.216954312326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3012716677362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436435303361,4.931342519429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101844498373,0,0
"4102","4-14-90-16-SE",0,0,32.7605915990258,5.808635762458,2.18492860741,0,0,0.119073116916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4804479723822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9267678908103,0,12.584432550664,0,0,0,0,0,0,0,0,0,12.5413026582,0,0,0,0,0,0,0,0.0186348335242,0,0
"4103","4-14-90-16-SW",0,0,5.39272828254,7.55263905835,8.448415906708,0,0,32.2955895022146,5.17511064379,0,0,0,0,0,0,0,0,1.538705550244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762348154364,0,0,0,0,0,0,0,0,0,0,0,0.0758035771712,0,0,0,0,0,0,0,0.003069755821403,0,0.218750211027
"4104","4-14-90-17-NE",0,0,21.66182712537,0,0.455265333874,0,0,29.948621058144,1.7670638277492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.725630012114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.912387279985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4105","4-14-90-17-NW",0,0,34.156480221939,0,10.5080223222,0,0,4.35649381681,17.067396768734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4106","4-14-90-17-SE",0,0,11.162271765889,5.806072294148,0.650644960611,0,0,43.946889148188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4107","4-14-90-17-SW",0,0,36.8213046111584,0,0,0,0,10.1691741768935,16.119826995767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4108","4-14-90-18-NE",0,0,32.24584906519,0,0,0,0,0,31.63359066492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413213696844
"4109","4-14-90-18-NW",0,0,17.7413566709959,0,0,0,0,0.855770871607,46.9282909716343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440436348652
"4110","4-14-90-18-SE",0,0,24.521034890856,0,0,0,0,0,36.7644882077525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159849626379
"4111","4-14-90-18-SW",0,0,46.5920235289192,0,0,0,0,0.79838617465976,15.0208483099866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08640987525219,0,0.530166572114
"4112","4-14-90-19-NE",0,0,0,0,0,0,0,2.69241143488,60.70955430656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404588126709
"4113","4-14-90-19-NW",0,0,0,0,0,0,0,0,65.0712025225287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492820485628
"4114","4-14-90-19-SE",0,0,20.50216904829,0,0,0,0,0,43.9559170957173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00023090779
"4115","4-14-90-19-SW",0,0,3.549149676939,0,0,0,0,0,61.9625650265137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.437560862616
"4116","4-14-90-2-NE",0,0,1.92702269393,0,0,0,0,0,25.279575911927,0,0,0,0,0,0,0,0,0.4070752843321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.622003663101,0,0,0,0,6.553532008595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90857416825,0,0,0,0,0,0,0,0,0
"4117","4-14-90-2-NW",0,0,37.9040330955445,0,11.486208060432,0,0,0,1.849546075769,0,0,0,0,0,0,0,0,7.34049679083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2439002303906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4118","4-14-90-2-SE",0,0,0.74018197127884,0,0,0,6.44884268921485,5.25351705977,10.0759419171856,0,0,0,0,0,0,0,1.301602822947,13.2576685493155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18003597524,0,0,0,0,18.6537556193675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4119","4-14-90-2-SW",0,0,23.4540290090992,0,0,0,0.222585082155343,0,6.66831431105,0,0,0,0,0,0,0,10.317911212057,12.360285007942,0,0,0,0,0,0,0,0,0,0,0.46202401238064,0,0,0,0,0,0,0,0,0,0,0,4.98201158181059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287061115172,0,0,0,0,0,0,0,0,0,0
"4120","4-14-90-20-NE",0,0,38.465714008594,0,0,0,7.95198260749,1.22872291242,16.79852263762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4121","4-14-90-20-NW",0,0,4.00117182243,0,0,0,11.3256104443,3.940594267703,27.568809102872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00748184846839,0,0
"4122","4-14-90-20-SE",0,0,31.04618208137,0,0,0,0,5.3239117069459,0.322181378233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0013183616211,0,0,0,0,7.17747050153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10537961508521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09656567843752,0,0
"4123","4-14-90-20-SW",0,0,44.580485973533,0,0,0,1.27406032113,1.57954776366,18.4117997004393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557600792451,0,0
"4124","4-14-90-21-NE",0,0,16.860084716166,0,0,0,0,25.272271635348,9.84453367463159,0,0,0,0,0,0,0,0,0.0423366855622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4977922627405,0,0,0,0,0,0,0,0.0107071382248,0,0
"4125","4-14-90-21-NW",0,0,13.02363859599,0,1.4943652744,0,4.261525741187,2.3936057320794,8.914743680911,0,0,0,4.03091632684,0,0,3.3960967239058,0,17.66266023664,0,0,0,0,0,0,6.87766130569,0,0,0,0.479478037054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636346507292,2.15337297885,0,0,0,0,0,0,0,0,0,10.7786251609829,0,0,0,0,0,0,0,0,0,0
"4126","4-14-90-21-SE",0,0,55.804788991753,0,0,0,0,8.142623173214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00558876987989,0,0
"4127","4-14-90-21-SW",0,0,9.6253889532238,0,0,0,0,8.3463326138,9.13552520737649,0,0,0,5.3044381596,0,0,3.866523631755,0,0.491970614935,0,0,0,0,0,11.717605039296,0,0,0,0,13.004557116135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7480903367727,0,0,0,0,0,0,0,0,0,0,1.43055424792,0,0,0,0,0,0,0,0.121339534594569,0,0.433550047735
"4128","4-14-90-22-NE",0,0,17.543722334784,0,0,0,0,25.215240417594,8.91506726271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69940481325252,0,1.866314787646
"4129","4-14-90-22-NW",0,0,37.02986799825,0,0,0,0,20.122865440308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.453236958629
"4130","4-14-90-22-SE",0,0,20.57399807133,0,0,0,0,11.56603994611,31.1260602776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481049574303,0,1.00016836223
"4131","4-14-90-22-SW",0,0,51.148007169595,0,0,0,0,2.611054831571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05226364801307,0,0.448538692308
"4132","4-14-90-23-NE",0,0,0,0,0,0,0,64.4289411127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015075543468494,0,0
"4133","4-14-90-23-NW",0,0,0,0,0,0,0,63.951065106932,0.88542786731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71686641363583,0,2.494088377523
"4134","4-14-90-23-SE",0,0,6.6194721954476,0,0,0,0,31.6353176803317,7.1175642829176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92727811428654,0,1.228683234318
"4135","4-14-90-23-SW",0,0,2.563269340504,0,0,0,0,57.18329188036,2.1943143921718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98732356547615,0,2.295919849577
"4136","4-14-90-24-NE",0,0,3.46844065319632,0.407725889793,0,0,0,0,59.4758712913911,0,0,0,0,0,0,0,0,1.07929186214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4137","4-14-90-24-NW",0,0,0,0,0,0,3.25992275114,3.93551182066,57.575794017848,0,0,0,0,0,0,0,0,1.27652073256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4138","4-14-90-24-SE",0,0,13.078360913608,23.00723363988,0,0,0,0.308819302168,28.05037861275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4139","4-14-90-24-SW",0,0,3.11487207738,0,0,0,0,23.59743876081,36.7810185371644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.669506554487,0,0.299230465285
"4140","4-14-90-25-NE",0,0,7.96539116441,0,1.77793306187,0,4.29202955951e-05,0,6.631536176213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842843169744,0,0
"4141","4-14-90-25-NW",0,0,11.5799130813,0.301077200167,19.789494710639,0,0.3587727786056,6.69483705082,1.4840789459281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114823256382,0,0
"4142","4-14-90-25-SE",0,0,0,15.997200070335,4.9570770548002,0,0,0.0984434138418,35.2195573408827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69912306433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4143","4-14-90-25-SW",0,0,1.722690339748,0.4529430179837,4.33757226938,0,5.136954907156,1.56440602574673,52.6705890350648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5936553594735,0,0
"4144","4-14-90-26-NE",0,0,0,2.18842019101,4.04540655583,0,0,37.67779295191,17.9823765343597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4145","4-14-90-26-NW",0,0,0.00615089395436,0,1.88877496321,0,0,57.963482763757,0.317991276489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4146","4-14-90-26-SE",0,0,0.0950711204562,0,0,0,0,56.0349873816907,9.8960681072805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063382677655,0,0
"4147","4-14-90-26-SW",0,0,0,0,0.2610404558,0,0,57.3853764464612,0.5651110410889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053109666753037,0,1.00016429848
"4148","4-14-90-27-NE",0,0,13.9209224809,0,0,0,0,24.6089950846,25.37217259087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424252504476,0,0.501163441776
"4149","4-14-90-27-NW",0,0,0,0,0,0,0,7.597767212221,57.8950011204743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3214561726727,0,0.475863973343
"4150","4-14-90-27-SE",0,0,39.671644175393,0,0,0,0,21.851296787469,3.205880378039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5906805815269,0,1.503101199935
"4151","4-14-90-27-SW",0,0,19.54861840311,0,0,0,0,13.7170739538917,26.73504428285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7245687074589,0,0.99653453701
"4152","4-14-90-28-NE",0,0,15.22040453715,0,0,0,0.522167268859,33.74065494625,8.9100195878334,0,0,0,0,0,0,0,0,1.24058534751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820469571923,0,0,0,0,0,0,0,0.1450826771085,0,1.036439425907
"4153","4-14-90-28-NW",0,0,33.266553276454,0,0,0,10.62360382958,14.832743564306,3.757680521278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103596206361,0,0,0,0,0,0,0,0.121674805498,0,0
"4154","4-14-90-28-SE",0,0,0.680056606693,1.856176948,0,0,0,32.3742789107092,25.542341150173,0,0,0,0,0,0,0,0,1.32727160078,0,0,0,0,0,2.02164519718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32400310569,0,0
"4155","4-14-90-28-SW",0,0,42.240954366861,0,0,0,0.00296039404027,14.389868765041,6.1016830515125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3154782444684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29419057152191,0,0.472481045856
"4156","4-14-90-29-NE",0,0,61.49135352536,0,0,0,2.93036864411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4157","4-14-90-29-NW",0,0,65.1515469346608,0,0,0,0,0.793513786505,0.0933839802103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4158","4-14-90-29-SE",0,0,17.21699716617,0,0,0,0,0,42.18808436512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162749309585,0,0
"4159","4-14-90-29-SW",0,0,14.219478458812,0,0,0,0,9.674768290924,39.813062870072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4160","4-14-90-3-NE",0,0,40.4727442447066,0,1.03137099851,0,0,0,16.145154023838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.159456186386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4161","4-14-90-3-NW",0,0,6.04022760610981,0,0,0,0,9.10772723288,18.3408970042131,0,0,0,0,0,0,0,16.554958827577,2.05789953619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.983532629693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2188915536959,0,0
"4162","4-14-90-3-SE",0,0,25.346221006173,0.13717123336002,0,0,5.88055701456793,1.52646827033695,23.783218284675,0,0,0,0,0,0,0,0,3.99346988844,0,0,0,0,0,0,0,0,0,0,5.45318381048257,0,0,0,0,0,0,0,0,0,0,0,0.016373335179799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4458963143676,0,0
"4163","4-14-90-3-SW",0,0,4.01789218938124,0,16.2849491442581,0,4.04206286334913,16.8258424002207,6.641454111473,0,0,0,0,0,0,0,0.326742816641,13.80750968794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49938668214099,0,0,0,0,0,0,0,0,0,0,0,0.349034334464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392295882058,0,0
"4164","4-14-90-30-NE",0,0,11.3756335610419,0,0,0,0,17.54505842455,34.96261371882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4165","4-14-90-30-NW",0,0,0,0,0,0,0,10.94141265877,41.7738689552054,0,0,0,0.5008472484874,0,0,0,0,4.02838717454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.259489202709,0,0,0,0,0,0,0,0,0,0,0,2.68393511793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9779211356167
"4166","4-14-90-30-SE",0,0,5.54094011237,0,0,0,0,9.2073855068041,50.382291154914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4167","4-14-90-30-SW",0,0,0,0,0,0,0,0,67.7009234430197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002415318
